,DBR,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA
2018-05-30,8.6547,35.2652,61.35189999999999,54.5237,39.94540000000001,98.60990000000001,83.7888,161.2813,63.6815,54.1497,67.8226,33.1664,63.0442,39.6397,89.40800000000002,180.3273,98.1843,34.8727,60.7274,48.2665,62.5969,50.8525,59.3568,79.8783,70.6676,52.4389,69.4479,59.508,50.3275,47.3501
2018-05-31,8.6031,33.5884,59.775,54.2736,38.4894,96.9156,78.6918,181.534,63.6692,54.44410000000001,65.10810000000001,32.3579,59.7793,39.19780000000001,88.0096,163.279,87.4134,34.2581,59.9781,43.5884,62.4619,52.44600000000001,58.80329999999999,79.3536,69.1138,51.9023,66.8668,59.2363,55.2789,47.351
2018-06-01,8.247,33.9231,57.4404,52.7467,38.6292,87.2582,74.8869,152.4662,63.66890000000001,56.04300000000001,60.8348,31.6307,58.02930000000001,41.7701,87.9233,130.9336,76.5691,34.3123,59.3448,40.7593,62.3926,52.9184,58.567,78.9172,69.9434,50.7533,67.09620000000001,59.6773,52.37860000000001,46.9737
2018-06-04,7.7586,32.9276,55.55960000000001,52.6016,41.27030000000001,81.9804,74.59519999999999,148.516,63.6682,56.468,55.6804,29.6778,57.16240000000001,41.29490000000001,85.19109999999999,121.0472,74.3997,34.2219,57.6343,39.7708,62.4077,52.0821,57.1279,78.6548,67.328,48.7724,64.1058,59.32729999999999,54.6125,47.8108
2018-06-05,8.1389,32.2468,51.7726,52.62569999999999,41.4841,82.50789999999999,79.52159999999999,152.4589,63.6681,56.52700000000001,55.0386,28.1951,55.6861,40.7531,83.383,128.1117,78.194,33.7935,59.4715,39.61379999999999,62.36580000000001,50.97199999999999,57.12739999999999,78.43599999999999,67.3855,48.6737,63.539,64.0335,54.6122,48.5749
2018-06-06,7.9831,32.9177,52.2641,55.5813,41.63789999999999,84.4905,81.92170000000002,161.8559,63.6679,56.5463,56.8092,28.6746,58.8762,41.3946,85.2345,155.3054,82.4493,34.1142,60.9933,41.9362,62.361,50.6738,56.91820000000001,78.3905,67.50189999999999,48.3999,63.3942,60.44110000000001,54.612,48.4668
2018-06-07,7.743600000000001,33.2488,53.4853,56.3697,41.9837,84.44810000000001,83.9073,165.0349,63.6676,57.85399999999999,56.9211,29.7325,59.78790000000001,41.9304,86.15660000000001,159.2572,84.0065,34.37260000000001,61.2534,40.4189,62.3359,50.6374,56.03890000000001,78.2457,66.3396,47.20399999999999,62.4429,60.25769999999999,53.7042,47.6039
2018-06-08,8.372399999999999,33.9201,58.6093,56.0396,43.1264,95.5523,87.4955,171.2975,63.6673,58.5075,62.4146,33.0457,62.1259,41.0848,83.5793,181.2389,86.62100000000001,34.7307,65.904,43.4318,62.3343,51.3857,57.57840000000001,78.16750000000002,68.5614,48.7284,63.8869,61.7796,55.27609999999999,47.5966
2018-06-11,8.0144,34.6071,62.4156,59.6928,42.33179999999999,91.75829999999999,85.6341,170.489,63.7449,58.7696,62.8344,35.5226,59.285,41.6157,85.3259,172.1603,82.0551,35.2683,61.4742,43.41549999999999,62.3991,52.7627,56.9364,78.1401,67.6112,48.3494,62.93840000000001,62.1517,54.6812,48.3103
2018-06-12,8.0994,33.5848,62.39490000000001,56.41400000000001,43.1138,87.9197,81.75079999999998,164.7475,63.7657,59.0978,60.1397,36.2222,60.1619,40.88030000000001,83.29929999999999,164.5344,78.1892,34.981,59.1709,42.7587,61.4899,52.3999,55.1966,78.17299999999999,65.71050000000001,46.8505,61.5894,61.5825,54.6101,48.2656
2018-06-13,7.8365,33.5859,62.0545,56.33280000000001,42.0459,86.09169999999999,83.3835,158.3575,63.7657,59.13119999999999,58.8967,35.7309,59.9162,40.88740000000001,83.3616,153.9633,77.277,35.1373,58.4603,42.8895,62.5453,51.3864,54.9249,78.1937,65.2809,46.0555,61.3309,61.16390000000001,54.6098,48.44450000000001
2018-06-14,7.567200000000001,32.9163,60.2622,54.0519,42.0311,80.80510000000001,81.3386,148.436,63.7657,58.76909999999999,55.76600000000001,34.16119999999999,56.67870000000001,39.9096,82.21300000000001,147.7429,74.3052,34.8832,52.4948,40.7625,62.4506,50.35770000000001,53.98799999999999,78.1189,64.1904,44.5772,59.9441,60.91420000000001,54.94090000000001,47.5036
2018-06-15,8.2009,32.2467,58.5491,49.5459,41.86109999999999,78.9547,78.4737,140.9353,63.7657,58.6535,54.362,32.8521,54.6485,39.5412,80.7635,140.5093,74.11720000000001,34.63,52.9179,41.96100000000001,62.40130000000001,49.0128,53.3766,78.1801,64.0094,43.8473,59.1683,60.0923,54.9564,47.5483
2018-06-18,8.0042,32.2809,57.8639,50.74569999999999,41.7593,82.0217,79.68599999999999,148.1046,63.7657,58.37369999999999,54.6357,32.29,56.1682,39.3171,80.8626,144.4081,78.9733,33.8847,53.95559999999999,43.3917,62.439,48.65259999999999,54.01000000000001,78.1864,64.1723,44.0654,60.6113,59.593,55.2726,47.28429999999999
2018-06-19,7.9363,32.9476,58.863,53.8705,41.5702,85.5,81.58409999999999,155.8282,66.0617,58.1982,57.3481,33.3274,56.87840000000001,39.261,81.51270000000001,147.3467,80.7564,34.3417,56.0191,43.0684,62.3852,48.6486,54.9014,78.0827,65.2997,44.412,61.3151,59.5134,55.2725,47.0777
2018-06-20,8.1537,32.9476,58.9316,53.32100000000001,41.5741,83.97770000000001,81.59309999999999,152.1178,66.061,58.1754,57.8365,33.92160000000001,56.75069999999999,39.5609,81.82249999999999,144.7064,76.4427,33.0507,53.5265,39.74509999999999,62.3726,49.378,54.5179,78.0599,64.7497,44.0856,60.46980000000001,60.1641,55.2724,47.0102
2018-06-21,7.8169,32.9476,58.4522,53.8837,41.502,85.3739,81.78869999999999,157.1575,66.0806,58.16629999999999,56.275,33.4963,56.7055,39.2233,81.21770000000001,147.7873,79.8693,34.1978,56.59080000000001,43.86669999999999,62.35809999999999,49.62669999999999,55.56290000000001,78.0557,65.4071,44.8383,62.03619999999999,59.7576,53.6283,47.0846
2018-06-22,7.882199999999999,32.9476,59.9575,55.1965,42.0953,85.8555,82.1207,159.2127,66.0594,57.6889,59.1237,35.0801,56.79639999999999,39.7463,82.9795,148.8834,80.09759999999999,33.9343,57.0584,43.41990000000001,62.3569,49.8653,55.0522,78.0502,65.09670000000001,45.23240000000001,61.1947,60.2968,56.604,47.092
2018-06-25,8.0371,32.9476,60.0452,56.2226,41.8962,88.71300000000001,85.38799999999999,165.5202,66.0975,56.0262,59.22110000000001,34.6838,58.81179999999999,39.9177,82.8634,156.4539,84.1354,33.9893,58.8592,46.7542,62.4092,50.16699999999999,56.0488,78.1563,66.115,46.3811,61.81490000000001,60.4263,55.7024,47.1058
2018-06-26,7.9915,32.9476,61.21139999999999,58.163,42.2395,90.44630000000001,85.90719999999999,168.0296,66.05770000000001,55.00429999999999,61.9684,36.0664,59.55010000000001,40.5774,84.3724,162.0824,88.40050000000001,34.329,60.59480000000001,45.88680000000001,62.35219999999999,50.9073,56.9758,78.1688,67.0211,47.238,62.3521,61.1293,55.3619,47.2485
2018-06-27,7.993500000000001,32.9476,62.77,58.3687,42.1065,90.5066,88.0232,169.1884,66.05749999999999,55.16519999999999,64.0673,36.8762,59.8308,41.3303,84.92629999999998,160.9972,88.5082,33.7885,59.61300000000001,47.0438,62.3405,51.33750000000001,57.00389999999999,75.7317,66.4439,47.0282,61.80169999999999,61.0336,55.3657,47.2543
2018-06-28,8.2178,34.2499,63.1664,59.2503,42.8339,93.4987,90.42909999999999,180.4914,66.058,55.53210000000001,64.3782,37.0805,64.34060000000001,41.5056,84.8956,165.2053,92.5655,33.7992,61.1941,48.39869999999999,62.3357,51.5868,58.51890000000001,74.7069,67.5426,48.8733,63.12990000000001,61.6266,56.9353,47.2916
2018-06-29,8.201799999999999,35.2556,64.4868,58.9994,42.9509,91.26100000000001,89.1275,177.9743,65.7807,57.1063,67.3638,38.2894,65.51979999999999,42.1239,86.2741,156.0499,88.39970000000001,34.5708,59.059,46.2488,62.33500000000001,52.1307,58.04809999999999,74.0287,66.73740000000001,47.8885,62.4606,61.9591,57.6002,46.7923
2018-07-02,8.3305,34.2694,63.4144,59.12500000000001,42.8715,96.04440000000001,90.3779,183.2561,65.8081,59.2512,66.76050000000001,37.4339,67.1557,41.7457,84.9626,158.4572,92.8939,34.3929,60.92619999999999,48.1521,62.3807,52.4906,58.82390000000001,79.4327,66.8466,48.68599999999999,62.7811,56.9177,56.806,47.3779
2018-07-03,8.079199999999998,35.2555,65.05069999999999,59.9677,43.2505,91.31429999999999,87.3173,177.1779,65.7828,59.826,68.2038,38.57109999999999,72.22390000000001,41.9628,85.7467,149.8984,85.52819999999998,34.5187,60.5873,46.9193,62.3517,52.2127,57.7672,83.5842,66.5245,48.0279,63.0835,55.481,58.0164,49.1874
2018-07-04,7.857,35.2536,65.39269999999999,58.8917,43.0821,90.6798,87.031,173.9613,65.78110000000001,59.7968,68.3762,37.7852,71.1169,41.7575,84.93870000000001,149.27,84.0174,33.8285,59.18989999999999,45.162,62.3459,52.2898,57.5202,85.5611,66.2007,47.68020000000001,62.4266,54.9059,58.26439999999999,48.882
2018-07-05,7.7682,34.7516,64.65,57.9739,43.1754,86.4839,85.4565,167.118,65.7818,59.93540000000001,66.4276,36.0783,69.90449999999998,41.2713,84.2039,146.7028,80.9652,34.3703,57.46450000000001,42.5745,61.62800000000001,52.0231,56.64330000000001,87.2856,65.62969999999999,47.6021,62.0778,54.2222,57.6491,51.0535
2018-07-06,7.7653,34.2468,63.7195,56.5176,42.92599999999999,85.88629999999999,84.3116,156.3201,65.79390000000001,59.7386,66.084,35.1113,70.5638,40.6736,83.72970000000001,144.6687,78.9796,33.7985,57.89449999999999,43.5139,61.9602,52.00910000000001,56.6771,88.43379999999999,65.00439999999999,47.6615,62.24269999999999,54.5188,57.7093,51.6686
2018-07-09,7.767300000000001,33.7657,63.1853,55.4072,43.2742,83.3675,83.44749999999999,152.6817,65.8081,59.2321,65.0974,34.88010000000001,71.1878,40.5901,83.0534,141.0332,75.37079999999999,34.4114,57.06059999999999,42.6446,61.3221,51.9227,55.50239999999999,89.682,63.98820000000001,46.3792,60.8769,55.03639999999999,57.59700000000001,51.98350000000001
2018-07-10,7.7639,34.25369999999999,63.8105,54.9248,43.2576,80.57079999999999,79.6841,148.276,65.8208,58.8741,66.06110000000001,35.7448,71.3591,40.2002,82.22349999999999,138.2709,72.23570000000001,35.1139,56.6785,42.4286,61.9774,50.85229999999999,54.7001,90.45289999999999,62.7841,45.5589,59.75699999999999,56.6921,55.9244,52.0232
2018-07-11,7.3421,34.2539,63.6699,55.3028,43.2575,82.3512,81.54,150.8025,65.7804,58.8318,65.5972,35.3733,71.1362,39.7733,82.0099,141.999,74.0244,33.5339,57.6199,43.38340000000001,61.973,50.72020000000001,56.1343,90.997,64.1101,46.6661,61.1746,57.48710000000001,56.2496,52.0582
2018-07-12,8.017000000000001,34.7561,64.43560000000001,55.13289999999999,43.25039999999999,82.4455,80.73830000000001,150.3134,65.7804,58.7132,66.6682,36.1778,70.6558,39.8004,82.3201,141.7669,72.4051,33.53590000000001,57.97560000000001,41.6777,61.9718,50.6459,55.0358,91.0719,63.71199999999999,46.0911,60.6658,57.0915,56.02659999999999,52.068
2018-07-13,8.0889,33.7518,63.52759999999999,54.4281,43.2517,81.9655,78.9509,148.7892,65.7808,58.72539999999999,65.5532,35.0784,68.5329,39.6165,81.8602,138.544,71.6403,33.4327,55.34520000000001,41.2667,61.2603,50.99249999999999,55.0453,91.4811,62.267,44.8964,59.49910000000001,57.4152,55.9875,52.1111
2018-07-16,8.108,33.26739999999999,63.1317,52.7605,42.9328,79.4223,77.7166,139.6545,65.8079,57.9725,65.2422,35.1125,67.35419999999999,39.0093,81.0812,137.399,68.8802,33.7141,53.6833,40.8691,62.0239,50.8703,55.1766,91.721,61.9385,44.6268,59.9359,57.3457,56.4369,52.3146
2018-07-17,8.1068,32.7441,62.0998,53.1481,42.5676,78.99170000000001,74.32379999999999,139.6903,65.7781,57.7943,64.1111,34.3481,67.8747,38.5267,80.3366,138.5581,68.56700000000001,33.93360000000001,53.7732,39.8613,65.48230000000001,49.7863,55.1752,91.8183,61.6973,44.658,59.3202,58.0148,55.6433,52.1281
2018-07-18,8.0891,32.2412,62.01800000000001,50.8316,42.43389999999999,79.28309999999999,74.735,140.0662,65.7806,57.5708,64.09899999999999,34.5096,67.84049999999999,38.5362,80.3323,139.3937,66.77759999999999,33.3799,52.6307,40.3862,63.7009,49.372,54.83090000000001,91.91239999999999,60.8395,44.5132,58.2522,57.1963,56.0047,50.50899999999999
2018-07-19,7.928399999999999,32.2409,63.4015,52.9717,42.1475,81.9279,76.3376,142.7771,65.7804,57.38230000000001,67.0999,35.4617,70.7439,38.6899,80.79220000000001,145.0035,67.9688,33.663,53.60850000000001,42.0994,63.0168,48.6454,54.4808,91.9736,60.6715,43.94880000000001,57.9676,57.2454,55.9267,48.82
2018-07-20,8.0389,34.25060000000001,65.34500000000001,54.00509999999999,42.7596,86.0176,79.0663,151.3513,65.7792,57.663,69.1893,36.6866,72.73230000000001,39.4046,82.2466,152.3044,70.4172,33.3432,54.18380000000001,43.0962,62.67159999999999,48.6563,55.0544,92.0189,60.829,44.25710000000001,57.69889999999999,57.5161,56.47170000000001,49.6222
2018-07-23,8.38,34.2633,66.68379999999999,53.1142,42.2289,83.85510000000001,78.54379999999999,149.7633,65.805,58.05050000000001,69.4992,37.4457,70.6118,39.42679999999999,82.21829999999999,148.3863,67.3867,34.3565,52.76300000000001,42.1524,62.554,48.6867,54.5626,92.07509999999999,60.2146,44.0453,57.55060000000001,58.11000000000001,56.95,50.1945
2018-07-24,8.149500000000002,34.0801,66.141,51.0183,41.709,81.27929999999999,76.01830000000001,146.5368,65.77770000000001,58.2435,68.1445,36.8236,69.8426,39.2925,81.92540000000001,147.9843,65.3717,33.8797,51.7683,41.8878,62.4259,48.7541,53.7689,92.0577,58.8539,43.3871,56.90149999999999,58.3717,56.7122,51.7527
2018-07-25,8.1506,33.4102,63.5755,48.6781,41.7092,80.0116,74.6343,142.3281,65.7781,58.2839,65.58879999999999,35.6639,68.5633,38.9606,81.18749999999999,145.9075,62.79,33.91889999999999,49.0179,40.0978,62.3764,48.31890000000001,53.0395,92.0772,58.3364,42.70699999999999,55.97730000000001,58.29029999999999,56.63890000000001,52.07239999999999
2018-07-26,7.816199999999999,33.0759,63.33410000000001,45.76860000000001,40.8087,75.9204,73.4098,138.3301,65.7794,58.294,65.1002,34.9465,66.42939999999999,38.7494,80.88059999999999,141.6981,57.48409999999999,33.4405,45.3963,39.7608,62.3595,46.9113,52.26350000000001,90.5247,57.211,42.317,54.35449999999999,57.95630000000001,56.59810000000001,52.39279999999999
2018-07-27,7.0217,32.4046,61.26200000000001,43.9716,39.9464,75.9483,72.0525,136.9009,65.7781,57.87439999999999,62.6801,34.3454,66.2684,38.0672,79.3811,139.4251,56.52060000000001,32.1177,46.1254,39.9312,62.343,46.2064,50.3623,90.41699999999999,55.17339999999999,41.082,53.76410000000001,57.3777,56.9118,52.54260000000001
2018-07-30,7.0208,33.4222,61.049,45.3944,40.1597,77.81060000000001,72.9992,138.5572,65.84150000000001,57.8357,62.48980000000001,34.7411,66.5691,38.3404,80.4321,143.4185,58.6804,32.084,46.3698,39.8622,62.3869,46.0252,51.2854,89.986,55.9385,41.6915,54.0053,57.2233,57.1053,52.6641
2018-07-31,6.795599999999999,33.7428,61.47089999999999,42.25869999999999,39.3519,77.7214,70.24589999999999,136.4937,65.7758,58.4897,62.8324,35.22840000000001,64.6297,38.3721,80.9848,142.5306,57.0673,31.7646,43.2064,39.3774,62.3411,45.7644,51.3367,89.8116,56.0187,41.8263,54.25840000000001,57.2657,57.1863,52.60469999999999
2018-08-01,7.3614,33.409,60.63759999999999,40.6982,39.5413,76.3736,69.35379999999999,134.9959,65.7779,58.67479999999999,62.0913,34.2619,64.4324,38.0771,80.23949999999999,141.8769,58.2379,31.8355,41.2683,39.5982,62.3362,45.8218,50.2679,88.86649999999999,54.9853,41.1684,53.8357,57.0434,57.187,51.0074
2018-08-02,6.968299999999999,33.4078,60.0951,41.8331,40.1163,80.49300000000001,72.4319,140.114,65.7762,58.85579999999999,63.9728,34.1405,64.7179,38.00389999999999,80.33200000000001,147.546,63.9127,32.3373,44.02310000000001,41.2616,62.33690000000001,45.3073,51.34040000000001,88.56360000000001,56.26990000000001,41.4248,54.0111,57.13130000000001,57.1848,50.8637
2018-08-03,6.4596,34.0792,61.1274,43.15170000000001,40.677,80.5916,73.435,142.8403,65.77839999999999,59.09759999999999,64.9943,35.6145,66.83449999999999,38.3762,81.1716,153.6172,63.3842,32.5096,44.294,41.7589,62.32299999999999,45.2673,50.9363,87.97940000000001,56.16180000000001,41.16220000000001,53.9913,57.3157,57.1882,50.2864
2018-08-06,7.137499999999999,34.2609,61.8372,43.894,40.83609999999999,80.12280000000001,71.1889,144.9488,65.8064,59.1748,65.38239999999999,35.9588,66.58840000000001,38.6871,81.6768,154.5278,62.1628,32.2105,44.4475,41.9258,63.041,45.3378,50.7036,87.685,55.7634,40.98970000000001,53.6806,57.4317,57.1998,50.8834
2018-08-07,7.2211,34.4133,62.0695,41.63509999999999,40.8515,79.2294,69.46379999999999,141.9885,65.7778,59.15430000000001,64.2786,35.9708,67.2503,39.069,81.84769999999999,155.6124,61.2928,32.2679,43.2771,40.86260000000001,64.9895,45.1716,50.11070000000001,87.5613,55.5964,40.8094,53.3138,57.38380000000001,57.1863,50.8814
2018-08-08,7.1368,34.0772,62.3563,42.0958,40.7541,79.145,66.0264,139.7653,65.7764,59.15130000000001,62.3989,35.264,65.5951,38.8499,94.0377,153.6201,60.04859999999999,32.1969,43.0782,40.75539999999999,63.6584,44.37269999999999,50.4074,87.28450000000001,57.1223,41.0209,55.4526,57.0883,57.01740000000001,50.7112
2018-08-09,7.2498,34.7478,61.33539999999999,42.0233,40.7525,80.3794,67.2678,140.7584,65.77740000000001,58.5079,64.6188,35.1489,66.8625,38.8566,81.2321,159.0373,63.78619999999999,32.0892,43.6466,41.2555,62.99439999999999,44.46409999999999,50.4785,87.189,57.1612,41.1974,55.46529999999999,57.0088,57.021,50.7134
2018-08-10,7.361200000000001,35.0827,60.65199999999999,45.1438,41.9212,84.6568,70.0763,147.7879,65.77770000000001,58.06869999999999,68.7465,35.5213,68.2479,39.1278,81.87530000000001,174.1774,71.5748,32.3462,45.9282,42.1379,62.66070000000001,44.6555,53.0375,87.07,61.917,42.8979,58.8701,57.3929,57.0225,50.66539999999999
2018-08-13,7.3728,35.1065,62.89549999999999,49.11279999999999,42.2216,87.1843,74.2143,150.3106,65.9724,58.1255,71.0669,37.5747,75.2089,40.03279999999999,83.8674,181.2446,73.0996,32.0878,49.1696,40.7408,62.5498,45.4862,54.4512,87.02720000000001,63.1675,44.3518,60.4224,58.39959999999999,57.36749999999999,51.0104
2018-08-14,7.3463,35.7512,63.4751,46.4163,42.0018,86.24589999999999,70.1239,148.8267,65.943,56.6127,69.3348,38.12439999999999,70.98209999999999,40.7494,84.49369999999999,173.462,70.14280000000001,32.4008,47.16540000000001,37.7244,63.0202,47.3865,54.0655,86.9511,62.6035,43.85789999999999,59.5272,58.815,57.519,50.8689
2018-08-15,7.406899999999999,35.0811,62.98439999999999,46.4705,42.0945,86.515,70.3304,148.842,65.9427,56.0069,70.2344,36.8384,72.8313,40.606,83.6978,172.736,71.0503,32.0875,46.4398,39.24809999999999,63.242,47.7217,54.77809999999999,86.9493,64.4114,44.537,61.57550000000001,58.6322,57.5175,50.92720000000001
2018-08-16,7.4137,35.7516,64.1212,47.8283,42.1198,86.77420000000001,70.77839999999999,148.6307,65.94369999999999,55.8917,70.426,37.8273,72.14110000000001,41.3043,84.8616,171.9165,70.2573,32.0946,47.57210000000001,39.9941,63.34529999999999,48.2743,54.672,86.91600000000001,63.5904,44.4038,60.9691,59.07,55.9253,50.8813
2018-08-17,7.5856,35.0805,62.8417,47.8168,41.54960000000001,85.6711,70.61800000000001,147.8745,65.9422,57.04899999999999,69.8746,37.2822,72.2302,40.987,83.6841,171.2483,71.23519999999999,32.0869,46.7739,40.16460000000001,63.3861,48.3823,54.2431,86.89880000000001,63.255,44.14870000000001,60.4923,58.7942,55.9186,50.88600000000001
2018-08-20,7.8125,35.4303,63.58499999999999,46.86649999999999,41.1046,84.784,70.7634,148.0203,65.9697,57.2206,69.3593,37.6498,72.0113,41.1035,84.13109999999999,170.1671,70.2322,32.0858,44.772,39.3388,62.90760000000001,48.2038,54.07839999999999,86.92309999999999,64.00919999999999,43.422,60.65009999999999,58.65329999999999,55.9515,50.9064
2018-08-21,7.474699999999999,35.0796,63.1388,45.7127,41.0852,83.1136,69.7516,143.6181,65.9419,57.5972,67.6854,37.1714,70.4726,41.17039999999999,83.8831,166.2176,67.74510000000001,32.0857,44.8504,39.8689,62.5999,48.0858,53.5514,86.88329999999999,63.4134,43.1737,61.0333,58.685,55.92080000000001,50.8853
2018-08-22,7.4726,34.7439,61.6328,44.7091,41.1292,80.63539999999999,68.6566,140.6502,65.941,56.2525,67.0046,35.4026,69.24170000000001,40.1237,82.50510000000001,164.1146,66.26660000000001,32.3385,44.0323,39.6668,62.4597,47.9626,53.20209999999999,86.8784,63.34069999999999,42.7388,60.6826,58.0949,55.91740000000001,50.8834
2018-08-23,6.112900000000001,34.7443,61.3517,44.46849999999999,41.12430000000001,82.354,69.4524,141.0617,65.9416,57.5089,66.75750000000001,35.3198,68.8065,39.77160000000001,82.0759,172.0589,66.269,32.0913,44.959,38.4097,62.3905,47.5056,52.48260000000001,84.8082,62.87860000000001,42.1809,59.59500000000001,57.98910000000001,55.5445,50.7161
2018-08-24,7.696899999999999,35.0785,61.5752,45.1522,41.0938,82.1886,69.3386,141.9671,65.9409,57.4218,67.2362,35.2533,69.1719,39.9328,82.66749999999999,173.9786,66.3469,32.3339,46.4774,38.24720000000001,62.3436,47.3207,51.99549999999999,83.9424,62.32879999999999,41.5787,59.2398,56.8117,55.0377,50.67740000000001
2018-08-27,7.713,34.4225,63.94030000000001,46.0314,41.2026,82.93139999999998,68.7696,141.7276,65.9683,56.2786,67.9961,37.1019,69.1292,39.7836,82.1926,173.4248,65.9605,32.4355,47.66259999999999,38.7994,64.6426,46.6792,52.077,83.39179999999999,62.0425,41.1009,58.98860000000001,57.62930000000001,54.3473,49.1024
2018-08-28,7.2451,34.4291,63.5874,45.50219999999999,41.1791,83.1724,68.87100000000001,141.2669,65.9404,57.4348,67.8545,36.82169999999999,67.1383,39.7021,82.1295,173.7304,64.8876,32.4091,46.6084,38.0742,62.3035,46.2873,51.0849,82.977,61.21190000000001,40.30269999999999,58.2745,57.2871,54.213,48.7378
2018-08-29,7.815,34.57389999999999,64.17779999999999,46.2632,41.10769999999999,84.0658,69.2441,141.6691,65.94059999999999,55.8696,69.4856,36.2611,67.03670000000001,39.6744,82.05120000000001,176.6303,66.3563,32.75409999999999,48.7788,38.7463,65.1547,45.9928,51.1778,82.7202,61.10250000000001,40.3584,58.163,57.15330000000001,55.005,48.6068
2018-08-30,7.644000000000001,33.5684,65.1316,44.92610000000001,41.0517,84.8992,69.9895,143.1837,65.7735,56.1683,69.03280000000001,36.3105,67.3349,39.7207,82.0509,179.016,68.2479,32.7706,48.3511,39.9503,65.8301,45.9468,51.4294,82.63390000000001,61.82,40.6666,58.74080000000001,57.1241,54.98649999999999,48.424
2018-08-31,7.642799999999999,33.9044,65.3122,47.07109999999999,41.26600000000001,84.8987,70.4864,145.6315,65.775,56.2689,69.82770000000001,36.8973,69.47630000000001,40.0486,82.9994,182.9198,72.35679999999999,33.4242,49.9854,39.4943,66.1038,46.1928,52.05989999999999,82.50209999999998,62.70050000000001,41.7139,59.7116,57.6375,55.1375,48.4141
2018-09-03,7.6441,33.925,65.5759,44.5898,41.1274,85.5736,70.1905,146.4397,65.8025,56.3237,69.72970000000001,37.1813,69.4495,40.2757,83.4328,182.4368,72.4442,32.5843,49.17010000000001,40.1948,66.2575,46.7133,52.28619999999999,82.4192,62.6189,41.8003,59.5954,58.2657,55.173,48.3858
2018-09-04,7.6414,34.2381,65.5258,46.7288,41.0702,84.21849999999999,69.348,144.6406,65.7739,50.7372,69.51419999999999,36.7607,68.0651,40.2627,83.3319,176.3128,72.80720000000001,32.9651,49.102,39.4468,66.2548,46.8238,52.4491,82.3894,62.6744,41.93819999999999,59.9053,58.2289,55.1644,49.59990000000001
2018-09-05,7.6418,34.2447,64.0368,45.6362,41.0706,82.26539999999999,68.66069999999999,142.4973,65.77300000000001,50.7369,67.035,35.8876,66.6376,39.9411,82.35249999999999,164.9725,68.9901,31.737,48.4068,37.8327,66.2688,47.1804,53.2697,82.32400000000001,63.5914,42.346,60.3813,57.63309999999999,55.1634,50.004
2018-09-06,7.470899999999999,33.5665,62.782,44.80139999999999,41.2406,80.6312,66.8827,138.7438,65.7718,50.8943,66.00779999999999,34.4751,64.653,39.6485,81.6767,158.8629,64.4295,32.627,47.20700000000001,37.661,66.2724,47.378,52.8014,82.2828,62.8618,41.7954,59.86509999999999,56.3538,55.1651,50.1378
2018-09-07,7.303900000000001,34.2362,62.0193,44.2146,41.0694,80.0634,65.8717,137.5673,65.7736,50.7363,64.9248,33.7485,68.72890000000001,39.6774,85.0226,161.5887,64.6965,33.08750000000001,45.864,37.4491,64.6386,47.22320000000001,52.80039999999999,82.2519,63.187,42.1204,60.1776,53.8888,54.9143,50.1802
2018-09-10,7.135699999999999,34.2541,60.7471,41.6491,41.0688,74.7217,63.89559999999999,132.2998,65.8004,50.7354,57.5211,32.0949,68.76140000000001,40.3452,83.9611,154.7045,60.032,32.752,43.77920000000001,35.2339,63.8364,47.1645,52.4698,82.2663,62.1983,41.236,59.24470000000001,53.0894,54.89279999999999,50.22069999999999
2018-09-11,6.457,33.7322,56.33860000000001,41.02630000000001,40.2341,74.85379999999999,62.5839,124.0529,65.7723,50.7351,55.5391,30.7905,65.90419999999999,39.8979,82.5592,149.631,58.306,32.3747,43.183,34.2388,63.4317,46.9819,52.4196,82.22520000000002,62.7042,40.87730000000001,59.26479999999999,52.3141,54.65450000000001,49.8845
2018-09-12,6.9675,33.2293,55.25869999999999,40.9336,40.2384,77.0551,62.8516,124.2478,65.7718,50.73610000000001,57.3546,29.6376,66.55529999999999,39.569,82.0117,151.91,57.4613,31.4029,42.28359999999999,33.6368,63.2941,46.2199,51.3848,82.2199,60.9299,39.8865,57.3432,51.1235,54.6508,48.46299999999999
2018-09-13,7.1408,33.2306,54.8759,40.64729999999999,40.2439,75.2928,61.11420000000001,121.4403,65.77340000000001,50.7358,54.7879,29.3038,64.24069999999999,39.3609,82.1156,147.6359,54.30820000000001,31.7372,41.94909999999999,31.9298,63.2425,45.32770000000001,49.54499999999999,89.62899999999999,59.4525,38.3477,55.8164,52.2023,54.6137,48.0174
2018-09-14,6.7977,32.2241,52.5911,39.6276,40.2379,73.0182,60.1919,121.2677,65.7714,50.7355,53.7951,27.8593,64.5351,39.1052,81.6246,145.8294,52.9173,31.4024,41.4081,31.8313,63.2159,44.3344,48.7291,82.2081,58.02739999999999,37.5127,55.1112,50.644,54.44179999999999,47.7584
2018-09-17,6.7994,32.23950000000001,51.8394,36.7505,40.2363,74.3076,61.5201,122.8023,65.7994,50.7344,54.4843,27.3411,65.5152,39.0137,81.5433,145.656,55.52360000000001,31.4013,40.54020000000001,32.229,63.26769999999999,43.6134,47.8213,82.2362,57.4633,37.1549,53.6378,50.07,54.1782,47.72110000000001
