DBR,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA
0.023584176,-0.018531853,0.013881669,0.015971386,0.004699146,0.009983277,0.018032599,0.010865604,-7.09E-05,0.003372604,0.019141668,0.022454683,-0.058857014,-0.000894582,-0.040102341,-0.014123051,-0.0011273,-0.013321277,0.031864006,0.007785983,0.024974692,0.003191421,0.002773213,0.000336204,-0.002403779,-0.004694844,-0.002543069,0.044559141,0.004640635,-0.000471652
0.022461938,-0.001569376,0.019306756,0.057390387,-0.000446838,0.066552661,0.028061419,0.037031955,-0.000370135,-0.000207571,0.118854339,0.049251916,-0.002422289,-0.016548674,0.012524152,0.041064712,0.072255203,0.00959757,0.043952566,0.059139704,0.012477133,0.001313347,0.003924142,-0.000141341,0.01341246,0.018609705,0.013344748,0.015089026,0.000319788,-0.001126511
0.098299339,0.013292742,0.07254472,0.010371125,0.019625334,-0.006679605,0.016023342,0.060403808,0.000500458,-0.000437669,0.030687015,0.039547934,0.03860221,0.011428299,0.016760504,0.028476503,0.024104864,0.010417392,0.008653952,0.02503791,0.006338046,0.00401598,-0.003682896,0.0005661,-0.012744001,0.003596686,-0.004826254,0.014994159,0.004209267,0.006087457
-0.076248927,0.014824001,0.019087142,0.001813543,-0.000193655,-0.029453235,-0.004719149,-0.00194804,1.46E-05,-6.21E-05,-0.032583957,0.037976761,-0.010197666,0.008304414,0.00664629,-0.015581022,0.014109194,0.030365298,0.02056441,0.017393815,0.002169538,0.016365059,0.019494893,7.08E-05,0.028260842,0.024045947,0.032532627,0.023048676,5.42E-05,0.028849577
-0.026891689,-0.002947408,0.003007226,0.000392136,-0.001418854,0.016201925,0.021371874,0.017268142,7.92E-05,-0.000620133,0.039605466,0.00858438,0.029979257,0.005667602,-0.001375443,0.021668603,0.049283925,-0.01223965,0.000803798,0.046984217,0.000784838,0.019685344,0.029912296,-0.086187881,0.017993147,0.032088955,0.020653781,-0.020483143,0.000479561,0.008348732
0.049119031,0.030604474,0.042321162,0.025060127,8.21E-05,0.030313265,0.014858257,0.001130198,3.58E-05,-2.68E-05,0.017963987,0.050406995,-0.004855492,0.006538115,0.005991607,0.011952474,0.02557098,0.010518889,0.012607265,0.002823205,0.000419085,0.022167527,0.016262593,0.086429989,0.023919763,0.021635752,0.012383697,0.030326658,0.003142095,0.00536203
0.002213084,0.002605473,0.018578027,0.082399396,0.001399083,-0.010153,-0.014765176,-0.006652075,-0.000535329,0.000685393,-0.006180278,0.021683008,-0.009330051,0.001924289,0.001112451,0.008473657,-0.040494988,0.001784726,0.02875045,-0.007013199,-0.000786493,0.016191604,0.025748007,-0.000441075,0.016716299,0.017274752,0.033812677,0.010975586,0.005065157,0.001723215
-0.001787669,-0.002412968,0.014410286,-0.06834776,-0.001305666,-0.022220026,-0.012456997,-0.023152511,0.00053536,-0.000935856,-0.04009281,-0.018906804,-0.002774355,0.002690014,0.001313654,0.001413559,-0.022521034,0.007369359,-0.005020616,-0.01575431,0.006856911,0.014893419,-0.019942181,-0.000212387,-0.016341486,-0.044726433,-0.026517708,0.005306822,0.001369184,-0.028016771
-0.064989713,-0.000688328,-0.010169301,-0.006078436,0.001095379,0.000498352,0.001056162,0.001119348,2.16E-05,-0.021424516,-0.029078368,-0.042785146,-0.011128088,0.001762526,0.001462327,0.002052433,-0.002918321,-0.009432802,-0.003816058,-0.015632175,0.008680178,-0.001774304,0.007853516,0.000366356,0.013495553,0.03931716,0.014009083,0.004225826,0.012498328,0.026856451
-0.109572957,-0.10066235,-0.146013721,-0.040482934,-0.026073553,-0.066400789,-0.101825091,-0.07220509,-0.069959193,-0.065792781,-0.093660972,-0.141677564,-0.086277217,-0.061844288,-0.023854055,-0.056397987,-0.086499887,-0.048741948,-0.095437601,-0.093660477,-0.059994275,-0.08592564,-0.064799901,-0.040396087,-0.058168726,-0.068429509,-0.06284808,-0.106997097,-0.08819659,-0.078249697
0.069316731,0.022749345,0.006027382,-0.024809124,-0.03863502,-0.025437002,0.006846845,0.015263461,0.011793098,0.02775869,-0.017661674,-0.001049237,0.009639281,0.042777903,0.006339557,-0.017087192,0.002711503,-0.027106488,0.014316719,0.000717584,0.031558553,0.09649635,0.011537319,0.032325811,-0.001812555,0.003398278,0.010304621,0.074646105,0.04670609,-0.020818556
-0.00053218,0.001431237,-0.055016857,-0.005365066,0.009409928,-0.063657489,0.00093149,0.049163406,-0.00045636,-0.0027195,-0.022434733,-0.057758479,-0.018475163,-0.018387841,-0.002211246,-0.013697555,-0.004681149,0.004954299,-0.018026703,-0.017672738,-0.006569347,-0.024373938,-0.012372551,-0.005078341,-0.014485608,-0.019367111,-0.011227893,-0.023074087,-0.014854513,-0.029270766
0.012079501,0.001343444,-0.027562569,-0.004512999,-0.002986147,-2.71E-05,0.00867699,0.024520069,0.00041604,0.010631927,0.02315191,-0.026387739,0.012059315,-0.015522957,-0.008246669,0.02464837,0.020503011,-0.006664819,0.007960673,0.01832955,-0.010510832,-0.000267754,-0.00435121,0.004065416,-0.004460699,-0.009917336,0.00145257,-0.020264706,-0.007742203,-0.00308657
-0.003474282,-0.012609806,-0.004356865,-0.001085288,-0.022259496,0.019571672,0.002668921,-0.012474059,-9.34E-05,0.009067939,-0.033330309,-0.01480883,0.002145095,-0.005447705,0.000299251,0.037211671,0.013890721,0.014210764,0.004473264,0.016569103,0.007738818,-0.009551903,0.003536326,0.003410601,0.011800282,0.012393141,0.015662612,-0.010155198,0.000131801,-0.003139615
-7.68E-07,0.012827417,-0.065470675,-0.02010623,0.012561432,0.007530286,0.002919288,0.002668841,-0.018855424,0.005983015,0.002981135,-0.01573073,-0.012084407,0.003764341,0.004380186,-0.023368967,-0.002541689,-0.000855485,-0.00899996,-0.008375586,0.021871674,0.010244692,0.003966355,0.002207382,0.003558763,0.000998402,0.001866055,0.001117643,-0.002542348,-0.010302601
-0.001333336,0.014607336,0.008361218,-0.015589881,0.032526862,-0.028035774,-0.029886203,-0.039627552,2.68E-06,9.78E-05,-0.019465003,-0.016498238,-0.041662702,-0.002035023,-0.002916821,-0.016532732,-0.069190923,-0.028176198,-0.016987355,-0.024618317,-0.010183709,0.010555139,-0.002125719,0.028263376,0.003892652,0.001920149,0.012335976,0.005040332,0.008302683,0.013677015
-0.000827931,-0.031540139,-0.051459618,-0.00752385,-0.001317033,0.016429094,0.035329698,0.008547062,-0.000328256,-0.000376764,0.048172214,0.023684746,0.029442571,-0.012494592,-0.011054739,-0.07342768,-0.00338844,0.013507159,-0.00113797,0.001788213,0.011607785,0.006755395,0.015123982,0.008586036,0.006992146,0.016009635,0.008890043,0.000292098,-0.000121749,0.00065273
-0.029764487,0.000826953,-0.034097466,-0.044484907,0.002771448,-0.016263622,-0.046623127,-0.013550364,0.000411554,5.09E-05,-0.037341306,-0.015235297,-0.027962724,-0.012818048,-0.007612291,-0.061110978,-0.069619681,0.003508796,-0.056477143,-0.04776645,-0.047457474,0.006445188,-0.010127919,0.005552662,0.005862142,0.000755922,0.007614763,0.006837126,2.03E-05,0.030858866
-0.015311655,-0.014663991,-0.020805645,0.070780546,-0.00053193,0.006773924,0.01192257,0.001651455,-3.81E-05,-0.006124382,0.012789749,0.004926642,0.012400839,-0.014058436,-0.00901463,0.005764184,0.002529031,-0.167888398,0.067639136,0.017418703,0.029622486,0.017959614,-0.001622655,0.002492322,0.002851628,0.005516015,-0.001516467,-0.00173373,-2.52E-05,0.005285857
0.003630351,0.018802548,0.027032053,-0.054795867,9.60E-05,0.008407503,0.015668786,-0.003460356,-0.000113265,0.007024152,0.017690253,0.023129399,0.012670825,0.01172158,0.015838316,0.009197281,-0.021359775,-0.009945047,-0.050602983,0.005367976,0.015325589,0.00534309,-0.000629184,0.001112142,-0.010467212,-0.009725074,0.002048936,-0.000436312,0.000321268,0.003792999
0.003211579,0.003060069,0.005275222,-0.011390423,0.001289014,-0.005172289,-0.008441625,-0.021184982,-5.26E-05,0.001447908,-0.012225129,-0.007716462,-0.002865541,0.0012848,3.46E-05,-0.019590731,-0.017995945,-0.156598278,-0.020300595,-0.046264636,0.004134933,-0.003556154,0.002067153,-5.93E-06,-0.006622391,-0.000389053,-0.001433043,-0.003484795,0.00798562,0.010973899
-6.87E-05,-0.000222246,-0.004770525,-0.029759815,0.008295507,-0.015412549,-0.020428749,-0.014140009,-0.000411652,-0.000711818,-0.016490163,0.005810292,-0.01569708,-0.000411031,-0.01110768,-0.05046222,-0.021760867,-0.080690924,-0.034529363,-0.018128032,0.004936907,-0.006976761,-0.019480197,-0.005261107,-0.01783139,-0.018503283,-0.015856252,-0.005669936,-0.001027663,-0.000709932
0.000843129,-0.015096323,-0.003520295,-0.011967229,0.000364722,0.010885816,0.003282526,-0.004177517,0.000304237,0.006515133,0.017830409,0.005833662,0.003867849,-0.013127283,-0.00899027,-0.00319336,0.026318833,-0.023743154,0.011415609,-0.004636973,0.00343837,-0.009670926,-0.022637379,0.014075203,-0.022428143,-0.022398085,-0.021414879,0.003384692,-0.012517752,0.00139857
0.0148262,0.063880004,0.037812363,0.083589987,0.008113274,0.056451004,0.057386237,0.042390837,-0.000647893,0.016774449,0.090434399,0.077108321,0.066622301,-0.009250877,0.006402048,0.056065367,0.062315958,0.058847164,0.053800703,0.067674043,0.001744746,-0.016504785,0.031203207,-0.006252663,0.030809223,0.035888958,0.013768965,-0.009348673,0.001270824,0.003040334
0.027989119,0.001762495,0.077951172,-0.060175089,-0.006949069,-0.011002047,-0.007630313,-0.012008508,-0.00039422,-0.010316085,-0.0183831,0.013250142,-0.009539863,0.007227641,-0.00364781,-0.014675743,-0.007837083,-0.056589663,-0.01221934,-0.014038032,0.000913895,-0.02418602,-0.001196731,-0.001360916,-0.007716396,-0.021452236,-0.015222307,-0.015504928,0.004947329,-0.008567245
-0.035322757,-0.01749555,-0.029928583,-0.028665251,-0.017628768,-0.048692234,-0.028079291,-0.039837264,0.000241879,-0.000148454,-0.040988487,-0.03198963,-0.040699406,-0.016511961,-0.017125715,-0.03934035,-0.036816489,-0.00848918,-0.039828937,-0.047306578,0.000162819,-0.024994964,-0.030093393,-0.000161159,-0.032457416,-0.027961637,-0.01570837,-0.005525493,-0.004687267,-0.00342231
0.008298664,0.002950961,0.004310807,-0.003360107,-0.008759305,0.025398057,0.011720379,0.007546635,-0.000459685,-0.009652187,-0.004507461,-0.001271146,-0.005765877,-0.014329328,0.002394996,0.007366739,0.047582426,0.037134063,0.005943127,0.021854319,-0.000578929,-0.005769297,-0.008401163,-0.000847499,-0.008806679,-0.016688474,-0.011269246,0.002013136,0.000241862,-0.004137854
0.054444172,-0.011390481,-0.019005164,0.008525096,0.003670792,-0.00375641,0.006262983,0.00096389,0.000775161,-0.000315676,0.006427426,0.001217751,0.018949939,0.029261085,0.001055491,0.008128174,0.026219714,0.022977441,0.01570078,0.036478975,0.000449345,-0.0132949,-0.026537763,5.68E-05,-0.03025371,-0.03663968,-0.030203788,-0.001303101,-0.000801952,-0.004994239
-0.00022772,0.019567322,0.028152391,0.055429736,0.005030706,0.007643407,0.000983398,0.000524385,-9.19E-06,-0.008951129,-0.005791248,0.030478336,-0.010132519,-0.008779599,0.012978519,-0.008679669,0.026815317,0.019741753,0.007688375,-0.008218498,0.000136069,-0.006667722,-0.00331375,0.000418501,-0.000271507,0.004407185,0.012081137,0.005940119,1.48E-05,-0.000411049
-0.01441368,-0.001768717,0.003697916,-0.057111293,0.011741147,0.007417073,0.005172187,-9.39E-05,-0.000291767,0.007790803,-0.008198959,-0.005972401,0.001001063,-0.008246129,-0.005833229,-0.005891438,-0.045806028,-0.005138545,-0.018488996,0.004427425,0.000523736,-0.00457843,0.022540965,-9.51E-05,0.009718575,0.020485199,0.006044224,-0.001453233,0.018364915,0.00226892
-0.121923235,-0.009402654,-0.020023194,-0.023083399,-0.015194647,-0.023833528,-0.03233091,-0.012940556,3.94E-05,-0.018227103,-0.036649574,-0.030301905,-0.024834117,0.001209566,-0.013114949,-0.04750678,-0.007514033,-0.029572223,-0.037604546,-0.032186447,0.00022176,-0.026268646,-0.014261391,3.42E-05,-0.018679701,-0.034441795,-0.022435268,-0.010221616,-0.014028153,-0.002944555
0.042197099,0.011682236,-0.01263309,0.053136724,0.003948277,0.051632697,0.036059756,0.026198326,-0.000470215,0.007038103,0.038941691,-0.009391411,0.036869742,-0.000216886,0.000121351,0.054852895,0.04388988,0.023710205,0.070636972,0.064353712,-0.000678542,-0.012012352,-0.017638028,-0.000537805,-0.00064339,0.000356145,0.002550553,-0.005031685,0.014228257,0.001906598
-0.026543078,0.003442232,0.006011921,-0.008907601,0.015719529,-0.018630961,-0.005429781,-0.006996557,0.00028688,0.009312935,-0.007711746,0.019112712,-0.00452924,0.008291053,0.00809162,-0.031908698,-0.015333649,0.008787372,-0.040475285,-0.042820596,0.000670185,-0.013809986,-0.044839389,-0.00035102,-0.069930189,-0.045100739,-0.056364689,-0.003131524,0.0002129,-0.002878053
0.024081558,0.007600337,0.022273972,0.009090188,0.019660308,0.037746534,0.036409238,0.018313863,-0.000649549,0.003121135,0.042966056,0.024078815,0.024217255,-0.008355726,-0.016193978,0.042631516,0.032076222,-0.002350892,0.022207837,0.050561962,0.000170079,-0.028252958,0.065758451,6.50E-06,0.060592073,0.062025447,0.063629616,-0.001573755,0.001183755,0.005441016
0.001556433,-0.010181275,-0.014721576,-0.033019667,-0.004532327,-0.034967704,-0.033982067,-0.04710652,0.000365269,-0.00218911,-0.037651186,-0.010059894,-0.033216545,0.037200473,-0.006565603,-0.02734927,-0.03320662,-0.010721097,-0.047672524,-0.024671395,-0.000154159,0.006987437,-0.041772388,0.000460294,-0.042275758,-0.055724542,-0.034148904,-0.005894817,-0.000834747,-0.007544547
0.031636932,0.009112497,0.013940389,0.005331993,0.008394362,0.00866225,-0.028147318,-0.018589569,-0.000495308,-0.010425956,-0.01147524,0.021611889,0.00559218,-0.03915508,0.014474342,0.013430235,0.006483629,-0.032356942,-0.017083507,-0.027643919,2.18E-05,-0.00773352,0.019418964,0.014328203,0.016312918,0.006955186,0.012207526,-0.000792891,0.000670912,-0.00087659
-0.00998641,0.00382809,-0.02839268,0.038462433,0.025044011,0.03938331,0.039697634,0.020062088,-0.00109419,0.000800704,0.044904621,-0.019647683,0.043892463,-0.028077533,-0.007003423,0.039086608,0.053952243,0.025218574,0.033118413,0.041365866,-0.000713199,-0.009528915,0.027360837,0.008344244,0.010774411,0.013628246,-0.003925725,-0.004020856,0.00026176,-0.000651693
-0.007615768,0.020953424,0.00792971,-0.058155746,0.005375715,-0.020689876,-0.01798089,-0.013406111,0.039814355,-0.001843552,-0.023719154,0.014814958,-0.023634652,0.032447723,0.011749287,-0.034489913,-0.021079143,0.007274986,-0.018932427,-0.027085789,0.000768317,-0.009074658,-0.021206479,-0.013395001,-0.021345016,-0.020196535,-0.023506534,-5.61E-05,-0.000771054,-0.004314972
-0.004943506,-0.006005246,-0.002928869,0.035867006,0.022776482,0.000388422,-0.002416701,-0.003006764,-0.049783453,0.017459349,0.007104783,0.003016071,0.013056823,-0.010023512,-0.003240866,-0.006073823,0.043200698,0.010175423,0.015494268,0.013070112,0.000145486,0.000644383,0.008328738,0.047647775,0.012591746,0.006037235,0.017168913,0.00032068,0.003995742,-0.00137237
-0.004619352,-0.005747441,0.011441396,-0.018323758,-0.002623027,0.024722926,-0.008279269,0.001210475,0.00023828,0.0114183,0.003300053,0.033066035,0.031826486,0.013986891,-0.000197455,0.005512381,0.002028436,0.012828551,-0.001113151,-0.01790967,8.47E-05,0.027844643,-0.011220687,0.010622812,-0.007986694,-0.004345506,-0.009014026,0.012271796,-0.004868371,-0.005330529
0.013600221,0.013460553,0.02403977,0.049691869,-0.000458193,0.031361667,0.026882698,0.047663748,-0.000120287,-0.002520231,0.038879331,0.015635149,0.043610383,-0.005689938,0.015470116,0.033035104,0.019906141,-0.003061671,0.042360054,0.077651544,0.000125187,0.012409866,0.0448384,-0.002697351,0.046428486,0.04890617,0.074993383,-0.005835268,-0.009995871,0.000276465
0.01788573,0.006642272,0.009109621,-0.004053394,0.003973752,-0.007862063,-0.006524946,-0.003894981,-0.000805369,0.002594201,-0.013377782,0.001411024,-0.007625734,0.008272437,0.011443611,0.006186824,-0.005089026,0.066170123,-0.009273856,-0.032560521,-0.000667577,0.0183712,-0.004517864,0.004865236,-0.004647877,0.0008542,0.000138395,0.009216636,0.010313906,-0.001235908
-0.023979537,-0.00312811,-0.015304228,0.004008809,-0.000540749,-0.013496121,0.003368961,-0.00929669,0.000262961,-0.000741489,-0.016017811,-0.02295421,0.011205642,0.004412999,0.001623217,-0.003491135,-0.003805915,-0.004435022,0.001860157,0.033126351,0.000402918,0.017568275,0.016361907,0.003885973,0.011595092,0.012751713,0.009530195,-0.000587438,-0.018039038,-0.000926495
0.001333463,-0.011558381,-0.038536746,-0.026626995,-0.005149119,-0.011688596,-0.01333122,-0.011134762,0.052896909,-0.003870587,-0.021001217,-0.02581873,0.00182766,0.016165284,-0.001470735,-0.01171715,0.024476009,0.015177606,-0.022662029,-0.007459986,-2.30E-05,0.006316498,0.039019413,0.001354079,0.017150176,0.028756203,0.027863318,0.009604112,-0.000787807,-0.003565114
-0.009307672,0.011573198,-0.00609599,-0.033435281,-0.003595752,0.00428985,-0.003086704,0.002978438,0.009538945,0.001696341,-0.030202451,-0.007425849,-0.026685897,0.00252621,0.009397532,0.002138327,0.004352281,0.01109213,-0.01224982,-0.012019202,0.000118914,0.032239436,0.007774407,0.002297201,0.019095204,-0.00349317,0.006218894,0.009710361,0.026535547,0.002947976
0.004199352,0.005010264,-0.011426003,-0.016008718,0.002256885,-0.006200807,-0.013245173,-0.003707908,0.009792395,0.001103962,-0.026820693,-0.052466253,-0.000168867,-0.005235558,-0.00602499,0.00392196,-0.035403276,-0.043109278,-0.009853249,-0.050411077,0.000116477,0.017026191,0.010687015,0.000834925,-0.007536706,0.008191285,0.003633454,-0.001668934,-0.02607109,0.002285659
0.01229748,0.000455311,-0.030289476,0.023308119,0.004873611,0.005528232,-0.007966269,0.008753232,-0.003720073,-0.008491634,-0.019542106,-0.027853992,0.009111249,-0.008170745,-0.008550581,0.024927074,0.017393556,0.044851633,0.020777855,0.026064312,-0.000599104,-0.006776184,0.015618245,0.00020251,0.016256824,0.020336824,0.016524037,-0.015019567,0.012425994,0.001195984
-0.026832941,-0.008890733,-0.024205782,-0.005064541,0.000366079,-0.01530357,-0.006576892,-0.015621789,-0.00105758,0.000349444,-0.010451914,-0.009284147,-0.025322844,-0.011757689,-0.01253128,-0.007139631,-0.006391437,0.007443776,-0.011021818,-0.001694819,0.00044797,-0.000184187,-0.029271469,-0.00044125,-0.133074183,-0.055502055,-0.084265099,-0.003732749,-0.003030619,0.000490844
-0.002483418,0.004247069,-0.011965232,0.009330756,0.001843571,0.008241377,0.010587931,-0.005903422,-0.000388673,-0.000812932,0.014616826,0.006595507,0.011153939,0.006162378,0.008691738,0.001491871,0.006545882,0.003345062,0.010239524,0.038246331,0.000179038,0.002388863,-0.000664571,0.001023445,-0.040310928,-0.001713158,-0.009607061,-0.009208855,0.009428394,-0.002289154
-0.005380109,-0.015782589,-0.000943783,-0.081701999,-0.002554382,-0.078545902,-0.03423132,-0.052875451,0.008882347,0.011182853,-0.127971498,-0.109433769,-0.045765815,-0.005886422,-0.012016897,-0.046968353,-0.057836858,-0.076159913,-0.084997793,-0.089467525,-6.63E-05,-0.048065089,-0.135093141,0.000791231,-0.103952258,-0.143631505,-0.107992943,-0.007336336,-0.000397314,-0.001675607
-0.033655313,-0.030550855,-0.106992769,-0.021843776,-0.021141523,-0.028935043,-0.024725081,-0.037704504,-0.014233305,-0.013075215,-0.017956256,-0.041827227,-0.04341898,-0.019465468,-0.020653342,-0.019339376,-0.06225734,0.056588322,-0.040639781,-0.039716712,0.011472597,-0.077083318,-0.034250857,0.010412439,-0.016061427,-0.031650954,-0.048913256,-0.008779988,-7.87E-05,-0.003965446
-0.091852634,0.008966445,0.001884565,0.000947383,0.00063157,0.027634364,-0.004529328,0.018756507,0.005062238,0.003975772,0.030414402,0.007282001,-0.002210464,0.058705994,-0.012988226,0.014002322,0.008844164,-0.035995241,0.003499094,0.003866555,-0.001895695,-0.052414784,0.025702399,0.008008,0.040553681,0.004154094,0.029750045,-0.007107149,-0.007978942,-0.010849092
0.072396502,0.000926754,0.01058104,-0.041212375,0.016331329,-0.023951376,-0.009208776,-0.042070497,-0.000539689,0.001746672,-0.074391108,-0.029086195,-0.03728162,0.000812474,-0.010907658,-0.024843305,-0.071261573,-0.023774984,-0.034996034,-0.035415619,0.005204152,-0.019041169,-0.015695065,0.004137908,-0.011834744,0.003869581,-0.019329078,-0.012154037,0.000165761,0.003107242
-0.019986876,-0.011204328,-0.051657469,0.016768134,-0.001487816,-0.001283349,-0.024115098,-0.030902248,-0.000149913,-0.001625521,0.014725568,-0.049272722,0.002681274,0.000459816,-0.011587248,0.010477713,0.029643064,0.005932964,0.019964291,0.019122363,0.004803084,-0.040366801,0.002395455,0.004731483,0.019712668,0.00186615,0.007484661,-0.010523351,0.009048912,-0.002873533
0.031472812,0.013145938,0.018023185,0.001420878,0.001643792,0.007606227,0.006666982,-0.013338426,0.012020867,0.000498402,0.054912243,0.006881433,-0.006168702,-0.000139213,0.011645321,0.003438145,0.019539116,0.058399753,0.001854331,-0.002748193,0.002071535,-0.012292714,0.006019484,0.002920842,0.00050221,0.018788734,0.012966116,-0.015202777,-0.011610733,0.000403424
-0.018964566,1.42E-05,0.029090923,0.001177283,-0.008225056,-0.007517319,-0.006817102,-0.038304031,-0.008555556,-0.000119672,0.026704805,0.038289645,0.014236579,0.000152495,-0.004166796,0.008797267,-0.000712025,0.000402393,-0.004580323,-0.013550131,0.000158964,0.00551265,0.006308377,0.001945965,0.00598498,0.002882933,-0.004232274,-0.007832237,-0.016924084,-0.005405843
0.012178724,-0.018406916,-0.013329896,-0.024464023,-0.003698128,-0.004205928,-0.043665515,-0.021966852,-0.000269916,-0.004708855,-0.007380939,0.011592617,-0.019437303,-0.030414406,-0.002527646,0.034501987,0.019980771,0.002481954,-0.020154858,0.077233564,-0.000789503,0.003323524,0.030198579,0.00132818,-0.00161677,0.022622316,0.02221394,0.022686745,-0.006898129,0.002108736
-0.001129971,0.017736618,0.017542699,-0.052147287,-0.000792521,-0.011274626,-0.038021856,-0.013804721,0.018131176,-0.019099438,-0.075353715,0.005673689,-0.03283772,0.001821302,0.020050825,-0.020224118,-0.040620731,-0.008313065,-0.057804049,-0.037099769,0.003307967,0.017006893,-0.012121599,0.030756534,-0.014493762,-0.011623304,-0.018992714,-0.015640439,-0.011528644,-0.002376543
0.003097223,-0.012573252,-0.046238678,-0.0456257,-0.005517898,-0.035758641,-0.019710411,-0.027603179,-0.013587695,-0.002691707,-0.03050348,-0.041651838,-0.025391399,-0.014554159,-0.013107788,-0.049396428,-0.028968212,-0.010364928,-0.030294309,-0.012022716,0.000763454,0.014328567,-0.018134364,0.009601367,0.003692459,-0.015044924,-0.018960576,-0.005015687,-0.010324891,-0.020224249
-0.012268624,0.001246092,0.012987261,0.00826253,0.0090206,0.002390431,0.013201216,-0.036200458,0.003237302,-0.023818096,0.003772889,0.009915615,0.001264427,0.003187651,-0.003033604,-0.001857156,0.007407673,0.00396035,0.007710272,-0.012331025,0.000369804,0.01072616,0.036430316,0.004779048,0.025664737,0.041234174,0.041998683,0.014335316,0.006630938,4.27E-05
-0.053247672,-0.004546176,-0.010347308,-0.01463235,-0.006509283,-0.040678739,-0.060629569,-0.083038159,0.002007516,0.004375155,-0.022063774,-0.010000343,-0.008305979,0.0014063,0.001727894,-0.011271603,-0.008165108,-0.010122371,-0.016541792,-0.052954375,-6.24E-05,0.03842003,-0.019310839,0.002505341,-0.034972038,-0.030260202,-0.03582995,0.006944223,-0.019831034,-0.00796705
-0.010639977,-0.0159522,-0.019907107,0.012362655,-0.001641997,-0.012466792,-0.000973964,-0.030536961,0.026652258,-0.013072799,-0.001218173,-0.00566419,0.029537064,0.000562018,-0.005810427,0.023211278,0.025903983,0.010412259,0.020197233,0.006090447,-0.000691788,-0.005906557,0.018452543,0.002255939,-0.002533683,0.019342791,0.012979662,0.043050009,0.022754387,0.000948227
-0.004202526,0.028178694,0.021430366,0.023935773,0.011561551,0.0249081,0.020149167,0.014636921,0.019890633,0.002723905,0.018131494,0.009144771,-0.003020963,-0.001495904,0.000821444,0.042983009,0.031643499,0.011491654,0.010870636,0.026989299,0.000818601,0.010641709,0.019763783,-0.000444494,0.027275131,0.026178462,0.027401926,0.015371692,-0.008932304,-0.000890898
0.012968665,-0.008758116,-0.039125244,-0.009087312,0.000380924,0.00600236,-0.031091806,0.01323374,-0.02244972,-0.016467397,0.010141316,0.002385621,0.003548652,-0.000202341,-0.008143861,0.008942625,0.016422558,0.037369989,-0.004176786,-0.004470607,1.71E-05,-0.018287259,-0.065856369,-0.000167626,-0.051167328,-0.056465816,-0.046636094,-0.068092129,-0.031797384,-0.051299513
0.036453299,2.27E-05,0.016920577,-0.027492997,5.09E-06,-0.011057384,-0.001179086,0.013907903,0.010595249,5.31E-06,-0.003192906,0.021172463,-0.019958315,0.00017884,0.002853387,-0.003411412,-0.012614788,-0.044287015,-0.02666595,-0.03909953,-9.87E-06,-0.033637194,-0.044713446,0.0236071,-0.020120784,-0.048772382,-0.045458325,-0.005191784,-0.014428266,-0.044897118
0.011180048,-0.005830802,-0.000630233,0.020814896,0.00574783,0.02217027,0.009920368,0.026999937,-0.010526592,0.002811081,0.030882984,0.00678678,0.019190774,-0.031649791,-0.154183082,0.020212264,0.028668337,0.020512381,0.032389311,0.026407263,0.000167281,-0.054457658,0.034842239,0.011949567,0.038248474,0.042743858,0.026611671,0.036033588,-0.05010507,0.00607355
-0.013405696,0.008044613,0.002815821,-0.008607991,-0.000390314,-0.006423541,-0.009119846,0.028944292,-0.020647077,-0.000195051,-0.002762825,0.017986274,0.009065181,0.004650904,0.016388308,0.006927339,0.01259952,0.008349835,-0.010182792,-0.023329464,-0.00073231,-0.016261623,-0.015341383,0.004501439,-0.00769331,-0.039166116,-0.017391198,-0.008770382,-0.081364991,0.008271115
0.000222724,-0.00882257,0.00823239,-0.007567131,8.42E-05,0.009191988,-0.003593067,0.011336857,-0.004543906,4.59E-05,0.033309236,-0.042645213,-0.009381642,-0.002846715,-0.013284947,0.006831378,0.008175573,0.000113883,-0.003350208,0.016760785,0.000678049,-0.023101122,0.031136936,0.007584774,0.031386471,0.052831451,0.023251432,0.002770341,0.051502151,-0.028371516
0.009815203,0.006429806,0.00290134,0.000402499,-0.001310309,0.003534217,0.000295548,0.051773402,0.016524946,-0.000638725,0.00943051,-0.007776494,0.006788232,0.006768435,-0.000377954,0.030696696,0.015367445,0.028451476,0.010221573,0.010782204,0.000111614,-0.005140057,-0.051871864,0.001703592,-0.002715762,-0.002277724,-0.006598348,0.001074612,-0.011710489,4.46E-05
0.025440288,0.009633176,0.017413639,0.041008948,0.021451449,0.008948178,0.036576374,0.066043663,0.011559705,-0.000128553,0.041941112,0.031222173,0.034894162,0.00214868,0.03965244,0.073615029,0.059333673,0.023807915,0.04096419,0.033005657,8.67E-05,0.045646376,0.002703471,0.001691494,0.002179083,0.002440135,0.002784954,0.012215432,0.006379051,0.011413013
