,Date,DBR,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA, Open, High, Low,Close
788,2018-12-24,8.865,36.198,93.7923,73.8795,38.8837,123.8328,107.8504,202.4238,66.7534,54.9547,93.1862,48.854,96.4266,43.0983,107.0073,178.9814,75.9893,40.8063,74.8219,50.0035,60.8031,65.7311,81.0691,60.7098,103.7336,67.2728,90.3858,59.7938,67.0232,65.1555,379.39,370.49,370.49,370.49
789,2018-12-25,9.376,36.852,94.5543,74.3315,38.8895,123.9052,107.9132,202.9303,66.7275,55.1038,93.2402,48.8821,96.3869,43.0612,108.2328,179.6291,76.0348,40.8672,75.1047,49.7071,60.7445,64.0404,81.2883,59.4721,103.5862,68.2146,90.2193,62.0342,67.8008,65.883,370.52,387.71,387.71,387.71
790,2018-12-26,9.4676,36.8599,95.1917,74.5777,38.3894,124.6286,108.123,203.4435,66.7402,55.0411,92.1977,49.3669,95.489,43.0579,108.2319,180.7516,77.1078,40.8776,74.6671,49.7633,60.7395,64.5928,80.3568,58.8838,104.0223,67.6285,90.1795,62.7736,67.981,67.8328,370.52,387.71,387.71,387.71
791,2018-12-27,9.4769,36.868,95.2194,76.345,38.5697,125.8853,108.4088,208.1212,66.727,54.8526,92.0555,49.371,96.2991,43.0567,108.232,181.3543,77.6278,40.3753,76.6784,49.9231,60.7451,64.2237,81.1217,60.3739,104.5049,70.8027,90.6453,61.1591,67.6705,67.9327,387.61,392.0,392.0,392.0
792,2018-12-28,9.4959,36.5173,93.7389,76.6891,38.5442,131.5862,108.9612,208.9052,67.0713,54.6743,92.5181,48.8972,97.7801,43.0663,108.2617,181.2104,78.9934,40.6505,77.118,47.6185,60.7431,64.6274,83.0191,60.6127,103.6165,69.8852,90.1166,60.6874,67.6723,68.298,391.89,392.06,392.06,392.06
793,2018-12-31,9.407,37.7921,94.5937,76.0658,38.574,127.808,107.9915,206.3691,66.2118,54.4473,92.2294,49.5681,96.7038,43.6288,107.4425,181.2697,78.1923,40.4905,76.6319,48.2641,60.6189,64.9514,82.7045,61.3914,104.3133,69.011,89.6397,60.6243,69.1274,68.8846,392.05,395.9,395.9,395.9
794,2019-01-01,9.4035,36.2613,94.5335,76.0294,38.5878,127.8746,108.0542,206.1153,65.522,54.3768,92.2501,49.3682,96.6193,43.771,107.4375,181.0193,78.1182,41.0546,76.5085,48.439,60.516,64.16,81.8767,61.897,104.3307,68.463,89.9965,60.5423,67.6497,69.1117,395.85,398.82,398.82,398.82
795,2019-01-02,9.4867,36.2716,94.3908,77.1667,38.5442,133.0482,109.5159,210.7593,65.534,54.3269,93.3665,49.671,97.5237,43.8381,106.0385,184.3052,81.2918,42.5248,78.1614,48.2634,60.5137,63.8495,81.8262,62.1694,109.961,72.5898,94.258,60.4282,70.0019,69.2177,395.85,398.82,398.82,398.82
796,2019-01-03,9.1524,37.7729,95.4957,79.2936,38.6205,138.4764,110.8483,214.1081,65.5265,54.3662,95.8705,51.0604,105.4404,44.0141,107.5344,188.5435,81.4371,40.4452,79.6586,51.0801,60.5163,68.9724,93.1525,62.3495,122.617,75.8205,97.526,60.197,70.3091,68.8321,398.38,389.74,389.74,389.74
797,2019-01-04,9.3108,39.2705,97.0686,78.4342,38.8252,136.6579,113.0733,217.1421,65.5202,54.3588,100.7559,52.0828,108.7515,44.0337,109.7734,190.076,81.8051,42.1299,79.2227,51.5756,60.4923,76.6224,94.171,62.5457,127.9453,75.246,105.4644,60.9802,72.1708,69.2429,389.78,402.54,402.54,402.54
798,2019-01-07,9.318,37.7867,97.0384,78.0942,37.9666,133.6944,112.4768,209.7994,65.0551,54.3759,99.9981,50.7765,118.2766,43.6141,107.8957,189.6702,81.2678,43.0237,79.3151,50.7627,60.3667,72.003,87.5809,62.6611,116.0596,70.1383,97.8084,59.9043,72.9689,67.0149,402.54,403.47,403.47,403.47
799,2019-01-08,9.3119,37.7636,96.5024,74.4371,37.7798,124.781,109.5159,204.5084,65.6889,54.3452,96.6402,51.0845,111.2784,43.2266,107.1453,185.5469,78.2635,39.7849,75.1748,47.8773,60.2648,70.1744,83.4137,62.7692,108.7726,66.9713,93.9179,58.8563,72.7763,67.7461,403.48,403.47,403.47,403.47
800,2019-01-09,9.3129,36.7582,96.1303,71.2949,37.7799,121.8678,106.2455,199.7287,65.5001,54.7852,92.6898,49.7501,106.5207,43.645,106.3273,179.4208,75.7786,41.0324,72.1231,48.8447,60.246,67.5947,81.4957,62.8392,101.8548,66.0188,91.7709,57.8256,69.6684,66.2317,403.46,405.55,405.55,405.55
801,2019-01-10,9.0338,35.7567,94.5894,71.7185,37.7796,122.4624,105.7233,207.3333,65.3021,54.7849,93.5766,48.3365,106.5429,43.788,102.2534,180.2444,76.914,41.7784,73.0906,47.1883,60.1062,67.2141,85.1333,62.8814,108.7116,68.6236,95.828,57.1016,69.2023,66.1597,405.29,406.03,406.03,406.03
802,2019-01-11,9.314,37.7663,95.1955,70.3034,37.4806,121.8768,105.4889,207.9635,65.7717,54.8464,89.5916,48.2686,103.1323,43.6434,103.1403,179.2269,74.2236,41.1661,71.081,47.3822,60.0336,68.1958,84.0964,62.8988,109.6118,68.356,95.99,56.4231,68.0318,65.6165,406.04,406.73,406.73,406.73
803,2019-01-14,9.8219,36.2799,92.4881,70.2614,37.5147,123.7144,104.2981,207.7618,65.6189,54.7835,91.017,46.9595,105.1956,43.6235,101.68,178.7503,73.827,41.7769,71.6272,47.6513,60.0533,69.2073,85.5886,62.9296,111.7218,69.5553,96.8936,56.2127,67.8671,65.5728,406.71,409.68,409.68,409.68
804,2019-01-15,9.8272,37.766,91.1707,67.9921,38.4088,123.3695,103.1125,207.5136,66.3695,54.2839,86.1291,45.1008,101.6111,43.7724,101.7738,178.1615,72.0349,41.7753,68.6212,46.7611,59.976,69.0731,84.4699,62.9186,113.9635,69.5972,97.5255,56.304,67.2689,65.1533,409.68,412.99,412.99,412.99
805,2019-01-16,10.0463,38.2668,88.4591,66.0838,38.4593,117.9078,99.0416,201.3362,65.9223,52.7851,81.4148,40.2588,94.6697,43.9312,100.3012,173.941,68.6568,42.2799,68.106,45.1948,59.9684,69.3665,78.9257,62.9282,104.5918,66.9876,90.9199,55.9569,66.9561,64.1794,412.97,422.09,422.09,422.09
806,2019-01-17,10.0509,36.7583,83.3665,65.6311,37.4446,113.0781,95.1437,191.276,65.9199,53.784,80.2519,39.521,93.8917,43.9422,97.8656,171.9025,68.256,41.6515,66.838,43.506,59.9637,64.3295,75.8709,62.9285,99.9031,64.1655,88.8249,55.8476,66.7806,63.7391,422.0,424.38,424.38,424.38
807,2019-01-18,9.7369,36.7587,80.6068,63.0637,37.8429,109.6175,93.1846,185.4699,65.9205,53.7358,78.5523,39.3291,89.3543,43.3176,97.9763,166.8569,66.3058,40.8813,64.644,42.7521,59.9988,62.0698,71.3558,62.9258,93.0687,61.5717,83.2876,55.4147,65.9853,63.1229,424.4,431.64,431.64,431.64
808,2019-01-21,9.5744,36.7736,79.7526,61.7521,37.4435,108.3945,91.6357,182.443,65.4226,53.7822,78.7857,38.8477,87.429,43.028,96.8837,165.8568,64.9934,40.4082,64.012,42.3953,60.0528,58.6313,71.0423,62.9417,93.9597,60.2187,82.5425,55.0199,65.8523,62.8718,431.62,426.95,426.95,426.95
809,2019-01-22,9.5704,35.7491,81.7785,63.4923,37.4434,108.8502,91.8361,185.4918,65.6599,53.782,80.978,38.7903,86.5126,42.848,95.8547,167.2526,66.9163,40.875,65.1217,41.2554,60.035,57.4223,70.8106,62.9505,92.7382,58.2495,83.1443,54.6678,65.7672,64.3995,431.62,426.95,426.95,426.95
810,2019-01-23,9.1477,36.2529,82.714,63.0469,37.4432,109.9719,91.5215,189.4682,66.5094,53.7818,80.3289,39.1889,85.9924,43.5232,97.626,170.48,65.9806,40.6488,65.1643,40.7536,60.0224,58.7371,72.1388,63.008,94.1265,59.9414,83.9837,55.4006,65.7387,63.559,426.95,427.1,427.1,427.1
811,2019-01-24,8.9278,36.7544,81.2759,62.8043,37.443,108.7811,90.3079,185.7253,66.229,53.8285,79.1604,38.8091,83.1585,44.0795,96.7441,170.5113,66.0875,40.6668,65.1838,40.6105,60.0187,58.9294,71.816,65.3378,91.6436,60.1887,82.5767,55.261,65.7769,63.4045,427.08,427.97,427.97,427.97
812,2019-01-25,8.7335,36.7558,80.6079,60.0811,36.6104,105.7481,87.8028,181.2436,64.8528,53.8342,74.4707,37.933,78.4402,43.933,96.365,164.8711,63.206,40.773,62.973,39.903,60.018,58.3082,70.562,66.1421,90.3515,59.5432,80.9539,55.2425,65.9383,62.4053,427.94,431.63,431.63,431.63
813,2019-01-28,8.7377,36.2697,77.9272,60.3807,36.6262,105.1826,85.539,179.822,64.1534,53.78,74.4949,37.6223,79.3536,44.2469,94.9438,166.0548,63.8149,40.4554,62.9135,39.5882,60.0557,57.4844,70.2239,67.4413,90.7196,59.1932,80.9433,54.8863,65.7343,63.4979,431.61,430.48,430.48,430.48
814,2019-01-29,8.7355,36.7518,78.4047,60.9957,37.4397,105.6361,86.3493,179.7365,64.622,53.7798,74.5587,37.6341,79.5115,44.3087,95.642,167.5784,64.5417,40.1473,63.6014,41.0084,60.0179,57.3371,70.5119,68.2998,90.7041,59.1983,80.2292,54.9044,65.1935,62.2923,430.44,429.2,429.2,429.2
815,2019-01-30,8.7357,36.2512,77.9304,60.4291,37.3459,104.6682,85.291,179.178,65.1505,53.7796,73.9499,38.157,79.5453,44.3418,95.2933,165.8668,64.322,40.0706,62.5692,39.2172,60.0174,57.5128,69.0587,68.8919,89.2719,58.1025,78.6867,54.8096,64.8806,62.1754,429.09,431.06,431.06,431.06
816,2019-01-31,8.708,36.2504,76.1312,56.8991,37.4124,104.1364,79.9117,164.6493,62.7781,53.7909,73.1871,37.1393,76.9168,44.3602,94.733,164.8607,61.9941,37.7635,60.0124,38.1981,60.0198,55.0924,65.0561,69.2704,84.8792,54.2615,73.4878,54.0566,63.5587,58.7179,430.76,429.9,429.9,429.9
817,2019-02-01,8.5921,35.749,75.605,57.6522,37.4414,107.0809,81.4779,170.1878,63.5005,53.7006,75.0961,36.9934,77.8708,44.8537,93.0165,172.4308,62.9162,38.4357,60.5935,38.4967,60.0098,52.9152,63.5029,69.5305,84.311,53.3069,72.8652,53.7157,60.1674,59.1647,429.52,432.1,432.1,432.1
818,2019-02-04,8.5949,36.2689,78.3382,58.7039,37.5396,110.052,83.9603,176.9814,64.1783,53.7778,76.3128,37.7893,80.5554,44.1664,93.9407,176.2837,66.3781,37.889,61.7425,38.3087,60.0542,51.5554,62.9877,69.6987,83.7744,53.1725,72.132,53.603,59.8017,59.5584,432.04,433.72,433.72,433.72
819,2019-02-05,8.5932,37.2511,79.6283,58.513,37.5279,110.1842,81.5609,181.7345,64.5602,56.1084,74.051,38.7674,76.8637,43.4082,94.6468,176.0708,63.861,36.8911,60.2576,36.5817,60.0094,50.6082,62.0356,69.8121,82.2148,51.8632,71.072,53.2442,58.9053,58.8525,433.73,433.1,433.1,433.1
820,2019-02-06,8.5939,36.2475,78.8014,55.9018,37.439,107.0215,78.2958,178.2286,63.5746,54.8389,73.2147,37.4343,74.3525,44.0408,93.4154,171.1209,63.0034,38.0199,56.7593,35.8885,60.0216,50.4188,62.7507,69.9,82.8816,52.364,71.6373,52.7749,58.7029,58.4019,433.1,431.92,431.92,431.92
821,2019-02-07,8.8183,36.2491,78.3971,55.4519,37.4384,108.7785,79.8966,183.8465,64.0303,56.1078,74.7208,37.8876,77.4597,43.9184,96.0891,176.5818,65.2858,37.6169,58.832,37.9977,60.0163,50.8833,65.4152,69.9537,86.7655,54.5552,74.5294,53.0185,58.5266,59.225,431.91,427.88,427.88,427.88
822,2019-02-08,8.7074,37.2537,79.971,57.0956,37.4381,111.6232,85.1527,187.4216,64.7164,56.0683,75.1015,38.9241,78.8268,43.8779,99.1779,173.0282,65.4117,36.7621,60.2059,37.1838,60.0153,52.735,67.6654,69.9905,88.4322,55.6275,77.0962,53.6009,58.9801,58.8681,427.85,425.53,425.53,425.53
823,2019-02-11,8.5908,37.2752,81.1701,56.9326,37.4372,112.1879,86.7604,187.1323,64.7412,55.1014,75.734,39.5207,79.4702,43.8979,100.9763,172.2169,65.3324,36.3845,60.4772,37.0563,60.0156,54.4048,67.0205,70.0229,88.3171,56.2077,76.8961,53.6896,59.1206,59.0372,425.54,426.6,426.6,426.6
824,2019-02-12,8.5935,37.2496,80.175,55.279,37.4333,110.266,84.7914,182.2823,64.0066,55.1013,74.8089,39.219,78.5607,58.9938,100.9344,167.3709,64.2138,37.8648,58.4001,36.1183,60.0074,55.1558,66.4804,70.0175,87.6147,55.0498,75.9772,53.6502,59.0044,58.8451,426.57,433.26,433.26,433.26
825,2019-02-13,8.5919,36.7481,79.0375,54.3129,37.4375,107.1952,83.2274,177.1261,63.6965,55.1009,74.0011,37.8503,78.5808,44.0509,99.5229,165.3282,63.9601,38.5079,57.6794,36.2214,60.0108,54.4568,65.3731,70.03,84.0936,53.3823,74.2002,53.2264,58.8875,58.4624,433.2,434.12,434.12,434.12
826,2019-02-14,8.5926,36.2452,78.3716,54.4124,37.4368,107.7701,83.9654,180.0262,63.5839,54.8563,72.8634,37.0663,79.5216,44.0496,99.001,164.4756,64.1186,37.6577,56.7644,36.089,60.009,52.918,66.3232,70.0298,84.9914,54.1733,73.9456,52.9085,58.7402,59.5497,434.11,429.09,429.09,429.09
827,2019-02-15,9.0457,36.2469,78.339,54.8992,37.4357,108.3294,84.4413,181.7053,64.3737,55.1003,73.0458,37.0543,80.0134,44.0551,99.0509,164.9031,63.8877,37.6569,56.5579,37.2342,60.0107,52.6423,66.0337,70.0525,84.4188,54.2206,74.2137,52.9327,58.8688,59.881,429.11,437.75,437.75,437.75
828,2019-02-18,9.0557,35.2275,77.6549,52.3112,37.4353,105.1136,81.5685,179.1942,63.6755,55.0992,69.5692,36.5404,74.8811,43.3913,97.908,157.659,61.4322,35.3765,54.5146,33.8937,60.0545,52.9648,64.0713,70.0621,84.4601,53.9286,73.5268,52.4687,58.731,57.6268,437.65,438.59,438.59,438.59
829,2019-02-19,8.9474,35.2272,76.5664,51.796,37.4351,103.6287,80.9307,176.2766,63.6522,54.8232,69.565,35.614,74.6467,43.4206,96.5587,157.5538,60.7427,34.88,54.4711,34.3941,60.0336,52.9769,65.9779,70.0455,84.5648,54.0057,73.612,51.1751,58.4831,58.0106,437.65,438.59,438.59,438.59
830,2019-02-20,8.8598,34.7252,74.8774,48.9976,37.4352,100.9413,78.3558,172.1182,63.8588,55.0988,66.5605,35.2435,70.5036,43.0521,95.5766,153.4736,57.0219,36.4602,51.7724,33.7262,60.0191,52.883,66.1255,70.054,86.6923,53.8293,73.3614,50.6727,58.3113,56.9543,438.52,441.13,441.13,441.13
831,2019-02-21,8.7553,34.725,72.2167,48.5303,37.5615,99.0455,76.2065,169.1907,63.7281,54.4967,66.0817,33.7233,68.7595,42.8688,93.9242,151.1344,54.8308,38.5994,51.2849,33.5606,60.0125,52.3236,66.7011,70.0505,86.9887,54.5673,73.8596,50.1705,58.1331,56.1909,441.13,439.16,439.16,439.16
832,2019-02-22,8.7547,34.7247,72.1423,48.7406,37.5866,98.552,76.1938,170.6135,64.1588,53.7951,65.9176,33.432,69.2376,42.7857,93.8259,152.0789,61.0972,38.0059,51.8481,33.3938,61.0338,52.7869,66.668,70.0557,87.1576,54.3685,74.0718,50.2596,58.083,56.0135,439.15,438.13,438.13,438.13
833,2019-02-25,8.1742,34.2221,71.77,46.9241,37.6223,94.8905,75.1426,170.7988,64.2508,53.5624,65.4601,33.2247,68.8997,43.0118,94.6339,149.3362,55.3031,38.1125,50.0067,32.9118,61.7644,53.1524,65.886,70.0867,87.5268,53.5789,73.6942,50.2848,57.5974,54.4184,438.14,439.97,439.97,439.97
834,2019-02-26,8.1691,34.2219,69.5726,46.3052,37.6534,92.6025,74.4492,166.8634,63.5216,53.2812,64.5834,32.6581,67.9268,43.032,92.7092,144.5264,53.6734,38.506,49.0662,32.3909,61.797,51.9806,65.1248,70.0613,86.8735,52.762,72.485,50.0629,57.3064,53.0332,439.97,438.93,438.93,438.93
835,2019-02-27,8.1525,32.2211,67.7345,45.0287,37.1039,91.3353,71.0881,160.6445,63.6021,53.2194,61.5397,32.1679,61.413,42.8564,90.9923,143.6877,52.2575,39.9239,47.0229,30.5971,61.2919,51.3396,64.5444,70.0775,86.2335,52.7493,71.7041,50.0098,57.4447,52.4543,438.83,440.49,440.49,440.49
836,2019-02-28,8.083,31.7187,67.0391,43.2927,36.5669,87.8397,69.5256,157.0483,63.6001,52.7315,60.1482,31.7322,60.4113,42.8634,89.756,140.2756,51.1784,39.9235,44.881,30.0606,60.3301,50.092,62.8271,70.068,83.6011,51.5919,69.4668,49.8139,57.4167,52.4893,440.27,439.26,439.26,439.26
837,2019-03-01,8.1981,31.7184,64.9521,45.5957,36.4231,87.8977,70.9224,154.3555,63.5286,52.4152,59.282,31.1015,63.2636,42.773,89.1237,141.9666,52.8712,39.9231,48.3828,30.4769,59.573,49.0132,61.0571,70.0803,81.6655,50.5448,67.5514,49.8516,56.634,55.2126,439.25,441.64,441.64,441.64
838,2019-03-04,8.2531,32.2197,65.2546,45.9387,36.3776,90.3227,71.4921,155.4566,64.3857,52.1556,59.5107,31.5268,63.0973,42.7524,89.9191,143.4872,53.525,38.4193,48.4171,30.0267,59.5268,48.3224,61.0046,70.1585,81.3004,49.9443,67.6671,49.7353,54.4718,54.0697,441.61,438.91,438.91,438.91
839,2019-03-05,8.1444,32.7214,65.994,47.3695,36.3547,93.4106,74.0678,158.541,63.5624,53.6607,60.4259,31.6349,67.2444,42.7075,89.8266,145.1606,56.0161,40.7598,50.0294,32.2237,59.4577,47.957,61.1511,70.0946,82.2631,50.3399,68.3605,49.7824,54.9703,53.8825,438.85,437.48,437.48,437.48
840,2019-03-06,7.8365,32.7212,65.6896,47.1028,36.318,93.0797,73.5628,158.7084,64.4217,54.1013,60.2268,31.62,70.3629,42.695,90.0386,145.4695,55.1574,38.4165,49.3673,31.5598,59.834,47.9244,61.4583,70.0814,83.074,50.6971,69.4322,50.057,54.4165,53.9375,437.47,434.36,434.36,434.36
841,2019-03-07,7.9255,33.2229,65.1535,47.0243,36.3074,95.0584,73.3549,158.1888,64.2714,54.5441,60.2941,31.5486,72.5874,42.6907,89.7484,139.3475,55.5209,40.758,49.3532,30.2342,59.8041,48.4355,62.6183,70.0822,87.3505,51.5676,70.3815,50.4436,56.2849,53.9081,434.27,429.74,429.74,429.74
842,2019-03-08,7.5249,33.2228,67.1438,46.9235,36.3064,102.4689,75.4482,159.1218,64.7034,54.7033,63.1769,32.3511,74.5261,42.69,84.9583,140.3608,56.7544,40.0003,49.9449,30.9798,58.6121,49.2247,65.8455,70.0866,92.0758,53.8985,73.7924,52.6758,55.3128,54.4869,429.67,429.74,429.74,429.74
843,2019-03-11,7.5775,32.7201,68.137,45.2906,36.3134,105.2374,73.4662,156.1011,65.1153,54.4388,62.1637,32.3808,73.0872,42.708,91.3009,139.5602,55.3151,39.7516,48.8419,31.0952,58.7623,50.7964,65.3355,70.1537,90.7267,54.472,72.8769,53.1383,55.0594,54.7213,429.76,433.99,433.99,433.99
844,2019-03-12,8.0876,32.7199,66.5993,43.5463,36.3026,102.4868,69.2279,148.6352,65.09,53.8651,60.1034,31.3437,70.8999,42.6831,85.7018,136.0655,53.2721,36.7466,46.7145,29.6002,58.5554,51.0934,63.6702,70.0673,89.1368,52.838,71.135,52.3958,54.4818,53.3664,434.0,434.77,434.77,434.77
845,2019-03-13,7.5835,31.7157,66.6453,40.4572,36.2984,103.2436,66.3223,144.8759,63.9739,54.1245,59.2108,31.3461,70.2036,42.682,82.9422,133.8466,51.5915,36.4171,42.5976,29.7354,58.4813,50.096,63.1534,70.0768,88.6912,51.9472,71.1387,51.894,54.4807,53.5416,434.8,437.94,437.94,437.94
846,2019-03-14,7.7563,31.7154,65.7096,38.7721,36.2975,103.445,65.1478,143.2013,63.9747,53.4759,57.707,30.9066,69.1812,42.6824,81.5715,133.0437,51.3455,36.7593,42.04,28.8924,58.455,49.542,62.3798,70.0858,88.3494,52.0379,70.7048,51.6081,53.1063,53.1374,437.83,439.74,439.74,439.74
847,2019-03-15,8.0862,31.7152,65.6683,39.2518,36.2961,104.1095,65.8819,143.2956,64.526,53.3329,58.7807,30.8514,69.7896,42.6814,80.8891,134.1716,51.0377,36.7605,42.4373,29.7349,58.443,49.1013,62.1826,70.0854,88.0032,51.8427,69.963,51.26,54.6487,54.5208,439.71,442.54,442.54,442.54
848,2019-03-18,7.5832,31.7144,66.7604,38.2731,36.3091,102.8358,64.7533,136.4941,64.4556,53.3134,58.3812,32.7583,70.1889,42.7059,80.5936,132.4921,50.8633,36.7545,41.916,29.6062,58.4923,49.0405,60.4399,70.1462,82.5082,50.549,68.8728,51.1042,54.5966,54.7511,442.54,447.08,447.08,447.08
849,2019-03-19,7.585,31.2121,66.4066,36.9106,36.3602,95.219,63.4124,133.3772,63.9966,53.2749,57.1908,31.8614,69.0261,43.0169,80.3793,130.3892,49.9667,35.7458,40.8388,29.0558,58.7582,48.0702,59.1676,70.08,81.0883,49.8201,67.1512,50.8118,52.9642,55.0796,447.07,443.66,443.66,443.66
850,2019-03-20,7.9169,35.6763,70.833,41.3137,39.9735,103.3427,69.6283,142.863,64.4997,58.2328,63.2771,35.163,74.5865,45.5037,82.2092,138.5482,54.6383,39.002,45.0325,31.6409,64.003,53.2313,63.1562,72.0311,87.5353,54.1406,71.5789,56.8286,57.2254,60.9665,443.65,434.4,434.4,434.4
851,2019-03-21,8.0861,36.1797,73.3719,42.6655,39.9388,104.4792,72.747,147.0382,65.6871,57.5116,69.7979,36.1928,79.8092,46.1124,81.5263,142.4245,56.6076,37.8132,47.1123,32.881,59.9508,49.4273,63.3527,71.2427,85.711,52.8115,71.4136,50.8093,55.8332,59.2865,434.31,433.09,433.09,433.09
852,2019-03-22,8.188,36.6816,73.454,45.9809,40.2593,112.0137,81.5583,158.787,65.7688,56.9511,72.0358,36.8099,83.3483,45.3461,82.1288,154.0319,59.3008,37.2714,50.3271,33.967,59.8166,49.9545,63.1419,70.5712,85.7348,52.9951,69.6855,53.4797,55.8331,58.1396,433.02,421.09,421.09,421.09
853,2019-03-25,8.213,37.1828,77.0173,47.1688,40.2246,113.2057,82.6998,170.4611,65.793,57.1037,72.0162,37.9384,87.0558,46.0584,82.4732,155.826,60.461,37.816,51.409,36.7681,62.5495,50.3875,64.6542,70.4523,87.4933,53.4211,71.2485,55.0832,54.9356,58.4953,421.1,419.44,419.44,419.44
854,2019-03-26,8.5891,36.1785,75.8119,45.4982,40.2968,105.4237,79.2001,170.3485,65.7652,56.8984,67.8944,36.7584,84.0747,46.4261,82.5687,152.3828,57.4911,37.6497,49.1825,34.1513,64.9543,51.1097,62.8874,70.3119,84.5919,52.5064,69.5578,55.6621,54.8911,58.4746,419.43,424.19,424.19,424.19
855,2019-03-27,8.4292,36.1782,73.3799,45.0561,40.3356,104.2052,79.1488,165.2928,65.0506,56.9184,66.8416,35.0885,84.5484,46.2175,82.6426,151.0259,59.3603,39.3218,48.8893,33.5259,64.8661,50.7616,64.215,70.2541,86.2901,53.3755,70.5879,56.0239,54.9311,58.2917,424.19,422.33,422.33,422.33
856,2019-03-28,8.4163,36.6803,72.2321,45.0275,40.3389,104.437,78.6587,163.8945,65.4627,57.4283,65.2161,35.1342,85.4439,46.5127,82.6914,152.6916,59.4023,39.4606,48.4183,33.3621,65.8611,50.8147,64.1391,70.2061,85.7992,53.1031,70.3354,56.1272,54.9153,59.703,422.42,425.83,425.83,425.83
857,2019-03-29,8.5514,35.6758,71.5721,44.0217,40.4865,102.8444,76.6166,162.2411,65.343,57.6153,64.0161,34.05,84.0139,46.2909,82.7085,150.1198,57.5284,39.4699,46.8258,34.0267,66.3223,50.9118,62.8129,70.1464,84.3244,52.2142,68.51,55.7286,54.6517,61.0027,425.83,427.19,427.19,427.19
858,2019-04-01,8.5401,35.6749,68.9938,42.3271,40.3342,98.4065,73.9136,161.337,64.3801,57.1309,62.6731,33.5193,82.5916,46.2052,82.7509,147.1069,55.8149,39.6975,46.1297,32.9522,66.8163,50.281,61.9236,70.1378,82.5867,50.7732,67.0151,54.8993,53.9617,58.9195,427.2,437.53,437.53,437.53
859,2019-04-02,8.4261,35.6746,67.5801,42.0483,40.3182,98.6108,73.8308,159.229,63.8466,57.0393,62.4809,32.59,81.2985,46.1582,82.7152,144.5493,54.4446,39.5702,45.1481,32.8276,66.1541,48.597,60.9369,70.1076,81.9135,49.5676,66.7634,54.265,55.4562,58.2105,437.53,437.48,437.48,437.48
860,2019-04-03,8.5275,35.1723,67.1446,40.9236,40.318,95.5585,71.1509,159.9184,64.7311,56.9407,60.426,32.2545,77.658,46.4867,82.7192,140.3665,52.7329,39.3118,44.0135,30.5996,65.0723,47.9357,59.5411,70.1337,80.6378,48.0498,65.6863,53.9823,55.5669,57.4928,437.51,438.87,438.87,438.87
861,2019-04-04,8.4212,35.1719,66.1518,41.0226,40.3153,96.1839,71.8313,158.5316,64.728,56.9061,60.041,32.8552,78.4416,46.2876,82.7165,140.0482,52.9365,39.3129,44.28,31.3993,63.9064,47.0665,59.3129,70.1164,80.8667,48.3736,65.5188,53.8418,55.5696,57.1551,438.47,441.01,441.01,441.01
862,2019-04-05,8.4184,32.7568,65.6595,40.4783,40.3061,93.09,68.7697,158.2513,65.2027,56.8889,58.383,32.9642,75.1159,46.2513,82.7168,136.982,51.3868,38.8092,43.0692,31.1643,63.5253,46.6952,59.0595,70.1264,80.2654,47.9823,64.689,53.6573,54.8204,56.8397,441.03,441.4,441.4,441.4
863,2019-04-08,8.2493,32.7559,63.3198,38.8388,40.319,94.2128,69.0716,154.091,64.7626,56.5865,57.5523,31.896,74.8246,46.1912,82.764,135.1799,50.397,38.3174,40.112,29.8743,62.9817,44.6158,58.3771,70.1308,80.2251,47.572,65.0199,53.3825,55.1025,56.7826,441.36,442.06,442.06,442.06
864,2019-04-09,8.2562,32.7557,62.9397,38.9396,40.3049,94.0028,68.6392,155.8708,65.4749,55.8853,56.9546,32.2232,74.1262,46.1795,82.7202,135.1782,50.5592,38.4816,40.3638,31.0136,62.7526,43.5371,58.6972,70.1096,80.1954,47.9389,65.6845,53.3106,55.0235,56.5353,441.99,438.18,438.18,438.18
865,2019-04-10,8.2479,32.2531,61.7236,38.7746,40.3047,94.1677,67.7789,154.7838,65.1827,55.1419,56.3841,32.5931,73.3133,46.2632,82.7194,132.7022,49.8402,37.8094,40.2192,29.271,62.0712,43.7878,58.6926,70.1226,80.2742,47.7565,65.3595,53.6002,55.0589,57.6544,438.17,439.65,439.65,439.65
866,2019-04-11,8.0843,32.2529,60.2957,37.908,40.3074,92.8049,65.8817,154.997,64.6466,54.0025,55.0501,33.0845,71.6251,46.168,82.7257,130.7169,49.227,37.8222,39.8931,29.1486,62.1451,46.4135,58.0777,70.1211,79.9465,46.8299,64.3728,53.1938,55.0726,57.3564,439.87,442.11,442.11,442.11
867,2019-04-12,8.0872,30.2558,59.1379,36.17,40.3027,88.9026,63.5003,154.3856,64.5879,53.5373,53.0224,32.0137,67.4425,46.2316,82.7225,125.0965,47.3103,36.1688,38.3089,27.5883,61.4892,43.0132,55.6288,70.1043,77.3431,44.0376,62.1536,52.6758,52.5245,56.8403,442.12,450.63,450.63,450.63
