,Date,Close,Open,High,Low,Vol.,Change %
631,"Jun 19, 2018",2762.59,"2,752.01","2,765.05","2,743.19",-,-0.40%
632,"Jun 20, 2018",2767.32,"2,769.73","2,774.86","2,763.91",-,0.17%
633,"Jun 21, 2018",2749.76,"2,769.28","2,769.28","2,744.39",-,-0.63%
634,"Jun 22, 2018",2754.88,"2,760.79","2,764.17","2,752.68",-,0.19%
635,"Jun 25, 2018",2717.07,"2,742.94","2,742.94","2,698.67",-,-1.37%
636,"Jun 26, 2018",2723.06,"2,722.12","2,732.91","2,715.60",-,0.22%
637,"Jun 27, 2018",2699.63,"2,728.45","2,746.09","2,699.38",-,-0.86%
638,"Jun 28, 2018",2716.31,"2,698.69","2,724.34","2,691.99",-,0.62%
639,"Jun 29, 2018",2718.37,"2,727.13","2,743.26","2,718.03",-,0.08%
640,"Jul 02, 2018",2726.71,"2,704.95","2,727.26","2,698.95",-,0.31%
641,"Jul 03, 2018",2713.22,"2,733.27","2,736.58","2,711.16",-,-0.49%
642,"Jul 05, 2018",2736.61,"2,724.19","2,737.83","2,716.02",-,0.86%
643,"Jul 06, 2018",2759.82,"2,737.68","2,764.41","2,733.52",-,0.85%
644,"Jul 09, 2018",2784.17,"2,768.51","2,784.65","2,768.51",-,0.88%
645,"Jul 10, 2018",2793.84,"2,788.56","2,795.58","2,786.24",-,0.35%
646,"Jul 11, 2018",2774.02,"2,779.82","2,785.91","2,770.77",-,-0.71%
647,"Jul 12, 2018",2798.29,"2,783.14","2,799.22","2,781.53",-,0.87%
648,"Jul 13, 2018",2801.31,"2,796.93","2,804.53","2,791.69",-,0.11%
649,"Jul 16, 2018",2798.43,"2,801.43","2,803.71","2,793.39",-,-0.10%
650,"Jul 17, 2018",2809.55,"2,789.34","2,814.19","2,789.24",-,0.40%
651,"Jul 18, 2018",2815.62,"2,811.35","2,816.76","2,805.89",-,0.22%
652,"Jul 19, 2018",2804.49,"2,809.37","2,812.05","2,799.77",-,-0.40%
653,"Jul 20, 2018",2801.83,"2,804.55","2,809.70","2,800.01",-,-0.09%
654,"Jul 23, 2018",2806.98,"2,799.17","2,808.61","2,795.14",-,0.18%
655,"Jul 24, 2018",2820.4,"2,820.68","2,829.99","2,811.12",-,0.48%
656,"Jul 25, 2018",2846.07,"2,817.73","2,848.03","2,817.73",-,0.91%
657,"Jul 26, 2018",2837.44,"2,835.49","2,845.57","2,835.26",-,-0.30%
658,"Jul 27, 2018",2818.82,"2,842.35","2,843.17","2,808.34",-,-0.66%
659,"Jul 30, 2018",2802.6,"2,819.00","2,821.74","2,798.11",-,-0.58%
660,"Jul 31, 2018",2816.29,"2,809.73","2,824.46","2,808.06",-,0.49%
661,"Aug 01, 2018",2813.36,"2,821.17","2,825.83","2,805.85",-,-0.10%
662,"Aug 02, 2018",2827.22,"2,800.48","2,829.91","2,796.34",-,0.49%
663,"Aug 03, 2018",2840.35,"2,829.62","2,840.38","2,827.37",-,0.46%
664,"Aug 06, 2018",2850.4,"2,840.29","2,853.29","2,835.98",-,0.35%
665,"Aug 07, 2018",2858.45,"2,855.92","2,863.43","2,855.92",-,0.28%
666,"Aug 08, 2018",2857.7,"2,856.79","2,862.44","2,853.09",-,-0.03%
667,"Aug 09, 2018",2853.58,"2,857.19","2,862.48","2,851.98",-,-0.14%
668,"Aug 10, 2018",2833.28,"2,839.64","2,842.20","2,825.81",-,-0.71%
669,"Aug 13, 2018",2821.93,"2,835.46","2,843.40","2,819.88",-,-0.40%
670,"Aug 14, 2018",2839.96,"2,827.88","2,843.11","2,826.58",-,0.64%
671,"Aug 15, 2018",2818.37,"2,827.95","2,827.95","2,802.49",-,-0.76%
672,"Aug 16, 2018",2840.69,"2,831.44","2,850.49","2,831.44",-,0.79%
673,"Aug 17, 2018",2850.13,"2,838.32","2,855.63","2,833.73",-,0.33%
674,"Aug 20, 2018",2857.05,"2,853.93","2,859.76","2,850.62",-,0.24%
675,"Aug 21, 2018",2862.96,"2,861.51","2,873.23","2,861.32",-,0.21%
676,"Aug 22, 2018",2861.82,"2,860.99","2,867.54","2,856.05",-,-0.04%
677,"Aug 23, 2018",2856.98,"2,860.29","2,868.78","2,854.03",-,-0.17%
678,"Aug 24, 2018",2874.69,"2,862.35","2,876.16","2,862.35",-,0.62%
679,"Aug 27, 2018",2896.74,"2,884.69","2,898.25","2,884.69",-,0.77%
680,"Aug 28, 2018",2897.52,"2,901.45","2,903.77","2,893.50",-,0.03%
681,"Aug 29, 2018",2914.04,"2,900.62","2,916.50","2,898.40",-,0.57%
682,"Aug 30, 2018",2901.13,"2,908.94","2,912.46","2,895.22",-,-0.44%
683,"Aug 31, 2018",2901.52,"2,898.37","2,906.32","2,891.73",-,0.01%
684,"Sep 04, 2018",2896.72,"2,896.96","2,900.18","2,885.13",-,-0.17%
685,"Sep 05, 2018",2888.6,"2,891.59","2,894.21","2,876.92",-,-0.28%
686,"Sep 06, 2018",2878.05,"2,888.64","2,892.05","2,867.29",-,-0.37%
687,"Sep 07, 2018",2871.68,"2,868.26","2,883.81","2,864.12",-,-0.22%
688,"Sep 10, 2018",2877.13,"2,881.39","2,886.93","2,875.94",-,0.19%
689,"Sep 11, 2018",2887.89,"2,871.57","2,892.52","2,866.78",-,0.37%
690,"Sep 12, 2018",2888.92,"2,888.29","2,894.65","2,879.20",-,0.04%
691,"Sep 13, 2018",2904.18,"2,896.85","2,906.76","2,896.39",-,0.53%
692,"Sep 14, 2018",2904.98,"2,906.38","2,908.30","2,895.77",-,0.03%
693,"Sep 17, 2018",2888.8,"2,903.83","2,904.65","2,886.16",-,-0.56%
694,"Sep 18, 2018",2904.31,"2,890.74","2,911.17","2,890.43",-,0.54%
695,"Sep 19, 2018",2907.95,"2,906.60","2,912.36","2,903.82",-,0.13%
696,"Sep 20, 2018",2930.75,"2,919.73","2,934.80","2,919.73",-,0.78%
697,"Sep 21, 2018",2929.67,"2,936.76","2,940.91","2,927.11",-,-0.04%
698,"Sep 24, 2018",2919.37,"2,921.83","2,923.79","2,912.63",-,-0.35%
699,"Sep 25, 2018",2915.56,"2,921.75","2,923.95","2,913.70",-,-0.13%
700,"Sep 26, 2018",2905.97,"2,916.98","2,931.15","2,903.28",-,-0.33%
701,"Sep 27, 2018",2914,"2,911.65","2,927.22","2,909.27",-,0.28%
702,"Sep 28, 2018",2913.98,"2,910.03","2,920.53","2,907.50",-,0.00%
703,"Oct 01, 2018",2924.59,"2,926.29","2,937.06","2,917.91",-,0.36%
704,"Oct 02, 2018",2923.43,"2,923.80","2,931.42","2,919.37",-,-0.04%
705,"Oct 03, 2018",2925.51,"2,931.69","2,939.86","2,921.36",-,0.07%
706,"Oct 04, 2018",2901.61,"2,919.35","2,919.78","2,883.92",-,-0.82%
707,"Oct 05, 2018",2885.57,"2,902.54","2,909.64","2,869.29",-,-0.55%
708,"Oct 08, 2018",2884.43,"2,877.53","2,889.45","2,862.08",-,-0.04%
709,"Oct 09, 2018",2880.34,"2,882.51","2,894.83","2,874.27",-,-0.14%
710,"Oct 10, 2018",2785.68,"2,873.90","2,874.02","2,784.86",-,-3.29%
711,"Oct 11, 2018",2728.37,"2,776.87","2,795.14","2,710.51",-,-2.06%
712,"Oct 12, 2018",2767.13,"2,770.54","2,775.77","2,729.44",-,1.42%
713,"Oct 15, 2018",2750.79,"2,763.83","2,775.99","2,749.03",-,-0.59%
714,"Oct 16, 2018",2809.92,"2,767.05","2,813.46","2,766.91",-,2.15%
715,"Oct 17, 2018",2809.21,"2,811.67","2,816.94","2,781.81",-,-0.03%
716,"Oct 18, 2018",2768.78,"2,802.00","2,806.04","2,755.18",-,-1.44%
717,"Oct 19, 2018",2767.78,"2,775.66","2,797.77","2,760.27",-,-0.04%
718,"Oct 22, 2018",2755.88,"2,773.94","2,778.94","2,749.22",-,-0.43%
719,"Oct 23, 2018",2740.69,"2,721.03","2,753.59","2,691.43",-,-0.55%
720,"Oct 24, 2018",2656.1,"2,737.87","2,742.59","2,651.89",-,-3.09%
721,"Oct 25, 2018",2705.57,"2,674.88","2,722.70","2,667.84",-,1.86%
722,"Oct 26, 2018",2658.69,"2,667.86","2,692.38","2,628.16",-,-1.73%
723,"Oct 29, 2018",2641.25,"2,682.65","2,706.85","2,603.54",-,-0.66%
724,"Oct 30, 2018",2682.63,"2,640.68","2,685.43","2,635.34",-,1.57%
725,"Oct 31, 2018",2711.74,"2,705.60","2,736.69","2,705.60",-,1.09%
726,"Nov 01, 2018",2740.37,"2,717.58","2,741.67","2,708.85",-,1.06%
727,"Nov 02, 2018",2723.06,"2,745.45","2,756.55","2,700.44",-,-0.63%
728,"Nov 05, 2018",2738.31,"2,726.37","2,744.27","2,717.94",-,0.56%
729,"Nov 06, 2018",2755.45,"2,738.40","2,756.82","2,737.08",-,0.63%
730,"Nov 07, 2018",2813.89,"2,774.13","2,815.15","2,774.13",-,2.12%
731,"Nov 08, 2018",2806.83,"2,806.38","2,814.75","2,794.99",-,-0.25%
732,"Nov 09, 2018",2781.01,"2,794.10","2,794.10","2,764.24",-,-0.92%
733,"Nov 12, 2018",2726.22,"2,773.93","2,775.99","2,722.00",-,-1.97%
734,"Nov 13, 2018",2722.18,"2,730.05","2,754.60","2,714.98",-,-0.15%
735,"Nov 14, 2018",2701.58,"2,737.90","2,746.80","2,685.75",-,-0.76%
736,"Nov 15, 2018",2730.2,"2,693.52","2,735.38","2,670.75",-,1.06%
737,"Nov 16, 2018",2736.27,"2,718.54","2,746.75","2,712.16",-,0.22%
738,"Nov 19, 2018",2690.73,"2,730.74","2,733.16","2,681.09",-,-1.66%
739,"Nov 20, 2018",2641.89,"2,654.60","2,669.44","2,631.52",-,-1.82%
740,"Nov 21, 2018",2649.93,"2,657.74","2,670.73","2,649.82",-,0.30%
741,"Nov 23, 2018",2632.56,"2,633.36","2,647.55","2,631.09",-,-0.66%
742,"Nov 26, 2018",2673.45,"2,649.97","2,674.35","2,649.97",-,1.55%
743,"Nov 27, 2018",2682.17,"2,663.75","2,682.53","2,655.89",-,0.33%
744,"Nov 28, 2018",2743.79,"2,691.45","2,744.00","2,684.38",-,2.30%
745,"Nov 29, 2018",2737.76,"2,736.97","2,753.75","2,722.94",-,-0.22%
746,"Nov 30, 2018",2760.17,"2,737.76","2,760.88","2,732.76",-,0.82%
747,"Dec 03, 2018",2790.37,"2,790.50","2,800.18","2,773.38",-,1.09%
748,"Dec 04, 2018",2700.06,"2,782.43","2,785.93","2,697.18",-,-3.24%
749,"Dec 06, 2018",2695.95,"2,663.51","2,696.15","2,621.53",-,-0.15%
750,"Dec 07, 2018",2633.08,"2,691.26","2,708.54","2,623.14",-,-2.33%
751,"Dec 10, 2018",2637.72,"2,630.86","2,647.51","2,583.23",-,0.18%
752,"Dec 11, 2018",2636.78,"2,664.44","2,674.35","2,621.30",-,-0.04%
753,"Dec 12, 2018",2651.07,"2,658.23","2,685.44","2,650.26",-,0.54%
754,"Dec 13, 2018",2650.54,"2,658.70","2,670.19","2,637.27",-,-0.02%
755,"Dec 14, 2018",2599.95,"2,629.68","2,635.07","2,593.84",-,-1.91%
756,"Dec 17, 2018",2545.94,"2,590.75","2,601.13","2,530.54",-,-2.08%
757,"Dec 18, 2018",2546.16,"2,559.90","2,573.99","2,528.71",-,0.01%
758,"Dec 19, 2018",2506.96,"2,547.05","2,585.29","2,488.96",-,-1.54%
759,"Dec 20, 2018",2467.42,"2,496.77","2,509.63","2,441.18",-,-1.58%
760,"Dec 21, 2018",2416.62,"2,465.38","2,504.41","2,408.55",-,-2.06%
761,"Dec 24, 2018",2351.1,"2,400.56","2,410.34","2,351.10",-,-2.71%
762,"Dec 26, 2018",2467.7,"2,363.12","2,467.76","2,346.58",-,4.96%
763,"Dec 27, 2018",2488.83,"2,442.50","2,489.10","2,397.94",-,0.86%
764,"Dec 28, 2018",2485.74,"2,498.77","2,520.27","2,472.89",-,-0.12%
765,"Dec 31, 2018",2506.85,"2,498.94","2,509.24","2,482.82",-,0.85%
766,"Jan 02, 2019",2510.03,"2,476.96","2,519.49","2,467.47",-,0.13%
767,"Jan 03, 2019",2447.89,"2,491.92","2,493.14","2,443.96",-,-2.48%
768,"Jan 04, 2019",2531.94,"2,474.33","2,538.07","2,474.33",-,3.43%
769,"Jan 07, 2019",2549.69,"2,535.61","2,566.16","2,524.56",-,0.70%
770,"Jan 08, 2019",2574.41,"2,568.11","2,579.82","2,547.56",-,0.97%
771,"Jan 09, 2019",2584.96,"2,580.00","2,595.32","2,568.89",-,0.41%
772,"Jan 10, 2019",2596.64,"2,573.51","2,597.82","2,562.02",-,0.45%
773,"Jan 11, 2019",2596.26,"2,588.11","2,596.27","2,577.40",-,-0.01%
774,"Jan 14, 2019",2582.61,"2,580.31","2,589.32","2,570.41",-,-0.53%
775,"Jan 15, 2019",2610.3,"2,585.10","2,613.08","2,585.10",-,1.07%
776,"Jan 16, 2019",2616.1,"2,614.75","2,625.76","2,612.68",-,0.22%
777,"Jan 17, 2019",2635.96,"2,609.28","2,645.06","2,606.36",-,0.76%
778,"Jan 18, 2019",2670.71,"2,651.27","2,675.47","2,647.58",-,1.32%
779,"Jan 22, 2019",2632.9,"2,657.88","2,657.88","2,617.27",-,-1.42%
780,"Jan 23, 2019",2638.7,"2,643.48","2,653.19","2,612.86",-,0.22%
781,"Jan 24, 2019",2642.33,"2,638.84","2,647.20","2,627.01",-,0.14%
782,"Jan 25, 2019",2664.76,"2,657.44","2,672.38","2,657.33",-,0.85%
783,"Jan 28, 2019",2643.85,"2,644.97","2,644.97","2,624.06",-,-0.78%
784,"Jan 29, 2019",2640,"2,644.89","2,650.93","2,631.05",-,-0.15%
785,"Jan 30, 2019",2681.05,"2,653.62","2,690.44","2,648.34",-,1.55%
786,"Jan 31, 2019",2704.1,"2,685.49","2,708.95","2,678.65",-,0.86%
787,"Feb 01, 2019",2706.53,"2,702.32","2,716.66","2,696.88",-,0.09%
788,"Feb 04, 2019",2724.87,"2,706.49","2,724.99","2,698.75",-,0.68%
789,"Feb 05, 2019",2737.7,"2,728.34","2,738.98","2,724.03",-,0.47%
790,"Feb 06, 2019",2731.61,"2,735.05","2,738.08","2,724.15",-,-0.22%
791,"Feb 07, 2019",2706.05,"2,717.53","2,719.32","2,687.26",-,-0.94%
792,"Feb 08, 2019",2707.88,"2,692.36","2,708.07","2,681.83",-,0.07%
793,"Feb 11, 2019",2709.8,"2,712.40","2,718.05","2,703.79",-,0.07%
794,"Feb 12, 2019",2744.73,"2,722.61","2,748.19","2,722.61",-,1.29%
795,"Feb 13, 2019",2753.03,"2,750.30","2,761.85","2,748.63",-,0.30%
796,"Feb 14, 2019",2745.73,"2,743.50","2,757.90","2,731.23",-,-0.27%
797,"Feb 15, 2019",2775.6,"2,760.24","2,775.66","2,760.24",-,1.09%
798,"Feb 19, 2019",2779.76,"2,769.28","2,787.33","2,767.29",-,0.15%
799,"Feb 20, 2019",2784.7,"2,779.05","2,789.88","2,774.06",-,0.18%
800,"Feb 21, 2019",2774.88,"2,780.24","2,781.58","2,764.55",-,-0.35%
801,"Feb 22, 2019",2792.67,"2,780.67","2,794.20","2,779.11",-,0.64%
802,"Feb 25, 2019",2796.11,"2,804.35","2,813.49","2,794.99",-,0.12%
803,"Feb 26, 2019",2793.9,"2,792.36","2,803.12","2,789.47",-,-0.08%
804,"Feb 27, 2019",2792.38,"2,787.50","2,795.76","2,775.13",-,-0.05%
805,"Feb 28, 2019",2784.49,"2,788.11","2,793.73","2,782.51",-,-0.28%
806,"Mar 01, 2019",2803.69,"2,798.22","2,808.02","2,787.38",-,0.69%
807,"Mar 04, 2019",2792.81,"2,814.37","2,816.88","2,767.66",-,-0.39%
808,"Mar 05, 2019",2789.65,"2,794.41","2,796.44","2,782.97",-,-0.11%
809,"Mar 06, 2019",2771.45,"2,790.27","2,790.27","2,768.69",-,-0.65%
810,"Mar 07, 2019",2748.93,"2,766.53","2,767.25","2,739.09",-,-0.81%
811,"Mar 08, 2019",2743.07,"2,730.79","2,744.13","2,722.27",-,-0.21%
812,"Mar 11, 2019",2783.3,"2,747.61","2,784.00","2,747.61",-,1.47%
813,"Mar 12, 2019",2791.52,"2,787.34","2,798.32","2,786.73",-,0.30%
814,"Mar 13, 2019",2810.92,"2,799.78","2,821.24","2,799.78",-,0.69%
815,"Mar 14, 2019",2808.48,"2,810.38","2,815.00","2,803.46",-,-0.09%
816,"Mar 15, 2019",2822.48,"2,810.79","2,830.73","2,810.79",-,0.50%
817,"Mar 18, 2019",2832.94,"2,822.61","2,835.41","2,821.99",-,0.37%
818,"Mar 19, 2019",2832.57,"2,840.76","2,852.42","2,823.27",-,-0.01%
819,"Mar 20, 2019",2824.23,"2,831.34","2,843.54","2,812.43",-,-0.29%
820,"Mar 21, 2019",2854.88,"2,819.72","2,860.31","2,817.38",-,1.09%
821,"Mar 22, 2019",2800.71,"2,844.52","2,846.16","2,800.47",-,-1.90%
822,"Mar 25, 2019",2798.36,"2,796.01","2,809.79","2,785.02",-,-0.08%
823,"Mar 26, 2019",2818.46,"2,812.66","2,829.87","2,803.99",-,0.72%
824,"Mar 27, 2019",2805.37,"2,819.72","2,825.56","2,787.72",-,-0.46%
825,"Mar 28, 2019",2815.44,"2,809.40","2,819.71","2,798.77",-,0.36%
826,"Mar 29, 2019",2834.4,"2,828.27","2,836.03","2,819.23",-,0.67%
827,"Apr 01, 2019",2867.19,"2,848.63","2,869.40","2,848.63",-,1.16%
828,"Apr 02, 2019",2867.24,"2,868.24","2,872.90","2,858.75",-,0.00%
829,"Apr 03, 2019",2873.4,"2,876.09","2,885.25","2,865.17",-,0.21%
830,"Apr 04, 2019",2879.39,"2,873.99","2,881.28","2,867.14",-,0.21%
831,"Apr 05, 2019",2892.74,"2,884.16","2,893.24","2,882.99",-,0.46%
832,"Apr 08, 2019",2895.77,"2,888.46","2,895.95","2,880.78",-,0.10%
833,"Apr 09, 2019",2878.2,"2,886.58","2,886.88","2,873.33",-,-0.61%
834,"Apr 10, 2019",2888.21,"2,881.37","2,889.71","2,879.13",-,0.35%
835,"Apr 11, 2019",2888.32,"2,891.92","2,893.42","2,881.99",-,0.00%
836,"Apr 12, 2019",2907.41,"2,900.86","2,910.54","2,898.37",-,0.66%
837,"Apr 15, 2019",2905.58,"2,908.32","2,909.60","2,896.48",-,-0.06%
838,"Apr 16, 2019",2907.06,"2,912.26","2,916.06","2,900.71",-,0.05%
839,"Apr 17, 2019",2900.45,"2,916.04","2,918.00","2,895.45",-,-0.23%
840,"Apr 18, 2019",2905.03,"2,904.81","2,908.40","2,891.90",-,0.16%
841,"Apr 22, 2019",2907.97,"2,898.78","2,909.51","2,896.35",-,0.10%
842,"Apr 23, 2019",2933.68,"2,909.99","2,936.31","2,908.53",-,0.88%
843,"Apr 24, 2019",2927.25,"2,934.00","2,936.83","2,926.05",-,-0.22%
844,"Apr 25, 2019",2926.17,"2,928.99","2,933.10","2,912.84",-,-0.04%
845,"Apr 26, 2019",2939.88,"2,925.81","2,939.88","2,917.56",-,0.47%
846,"Apr 29, 2019",2943.03,"2,940.58","2,949.52","2,939.35",-,0.11%
847,"Apr 30, 2019",2945.83,"2,937.14","2,948.22","2,924.11",-,0.10%
848,"May 01, 2019",2923.73,"2,952.33","2,954.13","2,923.36",-,-0.75%
849,"May 02, 2019",2917.52,"2,922.16","2,931.68","2,900.50",-,-0.21%
850,"May 03, 2019",2945.64,"2,929.21","2,947.85","2,929.21",-,0.96%
851,"May 06, 2019",2932.47,"2,908.89","2,937.32","2,898.21",-,-0.45%
852,"May 07, 2019",2884.05,"2,913.03","2,913.03","2,862.60",-,-1.65%
853,"May 08, 2019",2879.42,"2,879.61","2,897.96","2,873.28",-,-0.16%
854,"May 09, 2019",2870.72,"2,859.84","2,875.97","2,836.40",-,-0.30%
855,"May 10, 2019",2881.4,"2,863.10","2,891.31","2,825.39",-,0.37%
856,"May 13, 2019",2811.87,"2,840.19","2,840.19","2,801.43",-,-2.41%
857,"May 14, 2019",2834.41,"2,820.12","2,852.54","2,820.12",-,0.80%
858,"May 15, 2019",2850.96,"2,820.38","2,858.68","2,815.08",-,0.58%
859,"May 16, 2019",2876.32,"2,855.80","2,892.15","2,855.80",-,0.89%
860,"May 17, 2019",2859.53,"2,858.60","2,885.48","2,854.23",-,-0.58%
861,"May 20, 2019",2840.23,"2,841.94","2,853.86","2,831.29",-,-0.67%
862,"May 21, 2019",2864.36,"2,854.02","2,868.88","2,854.02",-,0.85%
863,"May 22, 2019",2856.27,"2,856.06","2,865.47","2,851.11",-,-0.28%
864,"May 23, 2019",2822.24,"2,836.70","2,836.70","2,805.49",-,-1.19%
865,"May 24, 2019",2826.06,"2,832.41","2,841.36","2,820.19",-,0.14%
866,"May 28, 2019",2802.39,"2,830.03","2,840.51","2,801.58",-,-0.84%
867,"May 29, 2019",2783.02,"2,790.25","2,792.03","2,766.06",-,-0.69%
868,"May 30, 2019",2788.86,"2,786.94","2,799.00","2,776.74",-,0.21%
869,"May 31, 2019",2752.06,"2,766.15","2,768.98","2,750.52",-,-1.32%
870,"Jun 03, 2019",2744.45,"2,751.53","2,763.07","2,728.81",-,-0.28%
871,"Jun 04, 2019",2803.27,"2,762.64","2,804.49","2,762.64",-,2.14%
872,"Jun 05, 2019",2826.15,"2,818.09","2,827.28","2,800.92",-,0.82%
873,"Jun 06, 2019",2843.49,"2,828.51","2,852.10","2,822.45",-,0.61%
874,"Jun 07, 2019",2873.34,"2,852.87","2,884.97","2,852.87",-,1.05%
875,"Jun 10, 2019",2886.73,"2,885.83","2,904.77","2,885.51",-,0.47%
876,"Jun 11, 2019",2885.72,"2,903.27","2,910.61","2,878.53",-,-0.03%
877,"Jun 12, 2019",2879.84,"2,882.73","2,888.57","2,874.68",-,-0.20%
878,"Jun 13, 2019",2891.64,"2,886.24","2,895.24","2,881.99",-,0.41%
879,"Jun 14, 2019",2886.98,"2,886.82","2,894.45","2,879.62",-,-0.16%
880,"Jun 17, 2019",2889.67,"2,889.75","2,897.27","2,887.30",-,0.09%
881,"Jun 18, 2019",2917.75,"2,906.71","2,930.79","2,905.44",-,0.97%
882,"Jun 19, 2019",2926.46,"2,920.55","2,931.74","2,911.43",-,0.30%
883,"Jun 20, 2019",2954.18,"2,949.60","2,958.06","2,931.50",-,0.95%
884,"Jun 21, 2019",2950.46,"2,952.71","2,964.15","2,946.87",-,-0.13%
885,"Jun 24, 2019",2945.35,"2,951.42","2,954.92","2,944.05",-,-0.17%
886,"Jun 25, 2019",2917.38,"2,945.78","2,946.52","2,916.01",-,-0.95%
887,"Jun 26, 2019",2913.78,"2,926.07","2,932.59","2,912.99",-,-0.12%
888,"Jun 27, 2019",2924.92,"2,919.66","2,929.30","2,918.57",-,0.38%
889,"Jun 28, 2019",2941.76,"2,932.94","2,943.98","2,929.05",-,0.58%
890,"Jul 01, 2019",2964.33,"2,971.41","2,977.93","2,952.22",-,0.77%
891,"Jul 02, 2019",2973.01,"2,964.66","2,973.21","2,955.92",-,0.29%
892,"Jul 03, 2019",2995.82,"2,978.08","2,995.84","2,977.96",-,0.77%
893,"Jul 05, 2019",2990.41,"2,984.25","2,994.03","2,967.97",-,-0.18%
894,"Jul 08, 2019",2975.95,"2,979.77","2,980.76","2,970.09",-,-0.48%
895,"Jul 09, 2019",2979.63,"2,965.52","2,981.90","2,963.44",-,0.12%
896,"Jul 10, 2019",2993.07,"2,989.30","3,002.98","2,984.62",-,0.45%
897,"Jul 11, 2019",2999.91,"2,999.62","3,002.33","2,988.80",-,0.23%
898,"Jul 12, 2019",3013.77,"3,003.36","3,013.92","3,001.87",-,0.46%
899,"Jul 15, 2019",3014.3,"3,017.80","3,017.80","3,008.77",-,0.02%
900,"Jul 16, 2019",3004.04,"3,012.13","3,015.02","3,001.15",-,-0.34%
901,"Jul 17, 2019",2984.42,"3,005.10","3,005.26","2,984.25",-,-0.65%
902,"Jul 18, 2019",2995.11,"2,978.87","2,998.28","2,973.09",-,0.36%
903,"Jul 19, 2019",2976.61,"3,004.26","3,006.02","2,975.86",-,-0.62%
904,"Jul 22, 2019",2985.03,"2,981.93","2,990.71","2,976.65",-,0.28%
905,"Jul 23, 2019",3005.47,"2,994.74","3,005.90","2,988.56",-,0.68%
906,"Jul 24, 2019",3019.56,"2,998.77","3,019.59","2,996.82",-,0.47%
907,"Jul 25, 2019",3003.67,"3,016.26","3,016.31","2,997.24",-,-0.53%
908,"Jul 26, 2019",3025.86,"3,013.25","3,027.98","3,012.59",-,0.74%
909,"Jul 29, 2019",3020.97,"3,024.47","3,025.61","3,014.30",-,-0.16%
910,"Jul 30, 2019",3013.18,"3,007.66","3,017.19","3,000.94",-,-0.26%
911,"Jul 31, 2019",2980.38,"3,016.22","3,017.40","2,958.08",-,-1.09%
912,"Aug 01, 2019",2953.56,"2,980.32","3,013.59","2,945.23",-,-0.90%
913,"Aug 02, 2019",2932.05,"2,943.90","2,945.50","2,914.11",-,-0.73%
914,"Aug 05, 2019",2844.74,"2,898.07","2,898.07","2,822.12",-,-2.98%
915,"Aug 06, 2019",2881.77,"2,861.18","2,884.40","2,847.42",-,1.30%
916,"Aug 07, 2019",2883.98,"2,858.65","2,892.17","2,825.71",-,0.08%
917,"Aug 08, 2019",2938.09,"2,896.21","2,938.72","2,894.47",-,1.88%
918,"Aug 09, 2019",2918.65,"2,930.51","2,935.75","2,900.15",-,-0.66%
919,"Aug 12, 2019",2883.75,"2,907.07","2,907.58","2,873.14",-,-1.20%
920,"Aug 13, 2019",2926.32,"2,880.72","2,943.31","2,877.05",-,1.48%
921,"Aug 14, 2019",2840.6,"2,894.15","2,894.15","2,839.64",-,-2.93%
922,"Aug 15, 2019",2847.6,"2,846.20","2,856.67","2,825.51",-,0.25%
923,"Aug 16, 2019",2888.68,"2,864.74","2,893.63","2,864.74",-,1.44%
924,"Aug 19, 2019",2923.65,"2,913.48","2,931.00","2,913.48",-,1.21%
925,"Aug 20, 2019",2900.51,"2,919.01","2,923.63","2,899.60",-,-0.79%
926,"Aug 21, 2019",2924.43,"2,922.04","2,928.73","2,917.91",-,0.82%
927,"Aug 22, 2019",2922.95,"2,930.94","2,939.08","2,904.51",-,-0.05%
928,"Aug 23, 2019",2847.11,"2,911.07","2,927.01","2,834.97",-,-2.59%
929,"Aug 26, 2019",2878.38,"2,866.70","2,879.27","2,856.00",-,1.10%
930,"Aug 27, 2019",2869.16,"2,893.14","2,898.79","2,860.59",-,-0.32%
931,"Aug 28, 2019",2887.94,"2,861.28","2,890.03","2,853.05",-,0.65%
932,"Aug 29, 2019",2924.58,"2,910.37","2,930.50","2,905.67",-,1.27%
933,"Aug 30, 2019",2926.46,"2,937.09","2,940.43","2,913.32",-,0.06%
934,"Sep 03, 2019",2906.27,"2,909.01","2,914.39","2,891.85",-,-0.69%
935,"Sep 04, 2019",2937.78,"2,924.67","2,938.84","2,921.86",-,1.08%
936,"Sep 05, 2019",2976,"2,960.60","2,985.86","2,960.60",-,1.30%
937,"Sep 06, 2019",2978.71,"2,980.33","2,985.03","2,972.51",-,0.09%
938,"Sep 09, 2019",2978.43,"2,988.43","2,989.43","2,969.39",-,-0.01%
939,"Sep 10, 2019",2979.39,"2,971.01","2,979.39","2,957.01",-,0.03%
940,"Sep 11, 2019",3000.93,"2,981.41","3,000.93","2,975.31",-,0.72%
941,"Sep 12, 2019",3009.57,"3,009.08","3,020.74","3,000.92",-,0.29%
942,"Sep 13, 2019",3007.39,"3,012.21","3,017.33","3,002.90",-,-0.07%
943,"Sep 16, 2019",2997.96,"2,996.41","3,002.19","2,990.67",-,-0.31%
944,"Sep 17, 2019",3005.7,"2,995.67","3,006.21","2,993.73",-,0.26%
945,"Sep 18, 2019",3006.73,"3,001.50","3,007.83","2,978.57",-,0.03%
