AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA
-0.0021680599331670475,-0.006419416362237257,-0.007911102984169256,0.0014511423932773173,-0.00811639704755976,-0.018291046801454273,-0.0021082044838387484,0.0004163139285576653,-0.004210504763246694,-0.004379734262690841,-0.0011260834390959679,-0.0025637178724511977,0.0008212606737432983,-6.264580922727252e-05,8.730004173245539e-05,-0.0019103507695235927,0.011602451909807883,-0.00597908932248188,-0.0189719889767182,-0.00533210119661294,-1.2964846465261212e-06,0.0012323468543896138,-0.00014965997610348587,-0.0028074048698270714,0.006344323247340098,-0.0042531255653904055,0.0016636042138371062,0.0017020897719432389,0.01872858496215057
3.166333242440171e-05,0.00978555871605151,0.003129478576919537,0.0003826309511420116,0.006178685848706742,0.01696420636005986,0.004479714819730348,-0.000646999758550263,0.0028939250014217693,0.02362683449019501,0.02660697901766044,-0.0026627299468028756,-0.001364650677211686,-0.00019202895419586524,0.007755334630010339,0.019451197743644347,0.02180368373296136,-0.007118360124455152,0.01718924299053955,0.005354408434197233,0.018301238275356888,-0.009194581975081332,-0.0006186128626897871,-0.00806430300901012,-0.01647395132652263,-0.0033963609422289157,0.10105004568981786,0.0,-0.012590620855584288
-0.0002662910778717333,0.07007637046941725,0.05559585139562241,0.019649369760070503,0.04098032639930262,0.027349440055061607,0.0305980945900095,-0.0002453138389952127,-0.0005134893618724462,0.010395178166165406,0.060476265083406665,-0.02704721371470243,-0.00042983151117034795,0.0002017448780067721,0.05099552872247893,0.03947118174224601,0.015504741605144824,0.05831214598111191,0.047372008974165304,2.327658695511662e-05,0.01613142886997774,0.019246370079230295,0.003109752867486662,0.005388169037778828,0.02067251789511878,0.017322351696735093,-0.2620706146196886,-0.0019988622410557736,-0.019173891222065812
0.014239460055815794,0.013555647527114908,0.014717296433022106,0.018466914365728983,0.016665653288415214,-0.0002673035742420827,0.018878280955312906,0.0005136328342509334,-0.0009360932026588763,0.03623155016307502,0.0017251598985053922,0.053949551054009386,0.001360749115867401,0.00017155338967127129,0.038945608674974125,0.026718692656249713,-0.015192624152343964,0.016650136012777244,0.007306814872074898,8.631261367222143e-05,-0.04146353343367417,0.002512077614708844,5.331957416147319e-05,0.011668574772047483,0.010028486656141828,-0.0024879564002257457,0.16033496808781902,0.004617803971848794,-0.023582652734687033
0.006969714040498696,-0.004366780015001105,-0.020137990303256213,-0.0069981736481949715,-0.0189903975937975,-0.013199276543951217,-0.017579106174931008,-0.0005257786471640782,0.0005198341780082013,-0.011099111127475794,-0.012875280823740306,0.026210891176519847,-0.026763062822397408,-0.0010954858755738224,0.0015615759090145398,0.0012154857859461889,-0.005918559079034192,-0.019693116545926495,-0.02040782583155664,-9.116185794176948e-05,-0.0011561533132029998,-0.0013973413183284433,0.00023703261523902976,-0.004744396007651636,-0.011986122823749942,0.0013336491663731506,0.00024879366561694527,-1.3189697527309583e-06,0.0006306093057931162
0.00022265908590382826,0.02253207505377755,0.006477760661923502,0.014259081095587458,0.016479723901670452,0.016997345794323715,0.008017129916053899,0.0009129538087065728,0.00039427784640009363,0.02268460748493226,0.02488219051484291,0.013386654089849933,0.027298471600337465,0.0006404606704897174,0.011104987578692202,0.018560098126861366,0.03154246906141571,0.019427133581474083,0.013213884842129134,0.00041307128781984027,0.014761875943737146,-0.02246833770101484,0.0007205949031525838,-0.02370748073784474,-0.012682100155418489,-0.016528446489756293,0.0013797852711626515,-1.3189714924527325e-06,-0.0038056085072021894
0.01386458418761065,-0.03694268976102755,-0.034798542453990604,0.006747670651371894,-0.02057054890766366,-0.01971622038270503,-0.02708620126272769,-0.00040781252840945824,1.9783082168107666e-05,-0.019953338671629222,-0.0348158469429109,0.026518650366159066,-0.07211278189225491,-0.0002507162067547341,-0.04183889561014392,-0.035678881979786484,-0.015382963767773709,-0.02991914076830704,-0.056370697004756845,0.005153868049770787,-0.02092571458792225,-0.021441013815635946,-0.0007017331292022346,-0.0068128360603313,-0.03530300150811461,-0.01652776243145873,-0.0016975831021491168,-0.023809027789237647,-0.01492980770222833
0.021934133969022232,0.001920063475595146,0.01579539002483641,-0.03164794641339762,0.00463082921182929,0.005387015227022188,0.02625464527432133,-3.884796364313759e-05,-0.00016193970089734748,-0.03278942705167718,0.003383804340998191,0.004665292821829495,0.006298678434667784,-2.2475267285580215e-05,-0.0010794020150896653,-0.00208914940472495,0.014942655361318589,0.0156749213775506,0.006929218802959688,0.01908105910213469,-0.0030375181586128294,-0.003362714626821407,0.0001353022962865481,-0.0017987773496892928,-0.001079659724113986,-0.0023192336250689293,0.00027389756402394956,-0.0051813797926882725,-0.007785619101451579
5.030122960375091e-05,0.0165829347928301,0.020901536446703985,0.017800464922603454,0.01926629430794732,0.022558080967143845,0.024613682437181345,-2.4280743671889143e-05,0.0020117593640875237,0.026211104864637014,0.007357777839914434,-0.024503349039709427,-0.007155553786018526,-0.0006588778183082241,0.022811767214322307,0.019046808802709772,-0.009750058223010357,0.022514212856607253,0.038586635825024355,-0.009588639825477916,-6.860212616508485e-05,-0.001901923246560632,-3.935877988289148e-05,0.0003932998381491054,0.009476876608792515,-0.006420030541391144,-4.390219428061919e-05,-0.0014946629736516575,-0.00068655585552498
3.9423519397114685e-05,0.01130456935723936,0.009884005008092011,0.0184624399409385,0.010795361688257649,0.014157784919098956,0.007719096120381588,4.491891226575498e-05,0.0008458088194211654,-0.010808147652698413,-0.014463293323911577,0.014056067295898748,0.057033581379558086,-0.0010117739384426358,0.04002974321979551,0.03239840015721072,0.05979024152162997,-0.0035590979863292446,0.012341278580161479,-0.012189810586455638,0.007719793104033017,0.02540458362736213,4.5098472522443713e-05,0.01985115952087368,0.023116048167514995,0.015229802353745346,5.5400069525670524e-05,-0.0028501201622628245,0.00805925054185001
0.01809081837406963,0.06962334520458825,0.030087742007626258,0.03145364824726264,0.027266448056025357,0.028683223183202454,0.03254499464181925,0.0003993254002775052,-0.00872852002334688,0.004972275063923328,0.046153058042257736,0.01239183838035101,0.001859257090992694,-0.0005178741694568671,0.04866696140394387,0.02801563868607935,0.007187211408510526,0.05912608013550198,0.04330255340091335,0.0011520861086125442,0.054230096472679616,0.030465487643944602,0.000313992980778578,0.026580820864572828,0.016598715109278458,0.02957494473528923,0.0009173133602472453,0.018896866321724597,0.02460636103104108
0.02594854575349336,-0.005960594886384129,0.014358387701589488,0.05709661411095837,0.024749558391816053,0.02523696982367312,0.01914900565850337,-0.0004175355269293978,0.015956989956867063,0.00959666580371608,0.028791526942333893,0.10666352221586085,0.00885709012374745,-0.0014085753423258435,0.01346919285680426,0.027845561357918144,0.014992655645873295,0.0060777484662921585,0.011956156668242839,-0.0030154349733762438,0.05268293786544333,0.07828078623369608,-0.0002688965420365896,0.0787884800074111,0.03662126460323531,0.08137585070832051,-0.0008807300912354254,-0.0006103845880005415,0.0031130009538011022
-0.013696215774357538,-0.029844929681563506,-0.02466628568816057,0.04280598412978424,-0.008677386432690625,-0.016353572599196488,-0.002810505122335597,0.0001760173351271542,-0.0001973457009711945,0.017810546916736406,-0.038590474865425516,0.01598810161336422,-0.05983136327022008,3.1331776743657866e-05,-0.007850244364790785,-0.004489114706763953,-0.01538698111971371,-0.0269937970508844,-0.01756702308295804,-0.14187685943354794,0.08545443984654075,0.0023058061821786963,-0.0001254551337598397,-0.00019598074451888286,-0.00415367164963738,0.00901666049722115,-0.00022161058720297124,0.04628110244589149,0.0031686722038469835
-0.00875266357963468,0.06902262171268092,0.07350963141307365,0.004592089020004004,0.05110265371633302,0.06680090692898433,0.0632699683265379,-0.0001274577342774111,0.019848780543921106,-0.005829450085795513,0.05512540517902389,0.0652939679920803,0.0007767795939649979,0.0002531937892049953,0.08626076115528494,0.07790705511585534,0.06289337035680062,0.06547449252999166,0.07632072395120985,0.11625502665662153,0.09002401297166086,0.06606598795651175,0.00020334419272310822,0.0741738132724988,0.06428454471137561,0.06370216382955234,0.00037211052948174934,0.008702541756885172,0.0033829535672339427
0.013166084151585962,-0.07612309466386356,-0.06383064034257374,0.016353160373188562,-0.048852852296193267,-0.04124887843363427,-0.06192966600884821,1.8209242404931144e-05,-0.002221155721401494,-0.002042607067118511,-0.05159700795617732,0.020217677265349433,0.0006710216915277716,-0.00010653060000426667,-0.07450928060740192,-0.07161364042269132,-0.01636810127942559,-0.059299845570638034,-0.06924941801780407,-0.0013239178956274793,-0.05834920099815062,-0.04335648559818239,-0.000165624001100121,-0.03303843172568343,-0.026315034716485827,-0.008906085545497084,-0.0003700196340766959,0.01951045097369463,0.0010472271433276733
-0.008527219739012198,-0.1404521432172343,-0.09739448067640594,-0.018731030818071048,-0.06357285383679435,-0.04925672979944406,-0.05410230480622981,0.0003908118011792358,-0.0027685660700655693,-0.07041771988276331,-0.10610443563670478,-0.007950565277256506,0.0006148406147767399,0.0006708779978423299,-0.05885825185287866,-0.06648466750424993,-0.02183776580662298,-0.08328092943130096,-0.08611652197639175,1.9906736935754984e-06,-0.006262367240026009,-0.12497893351896797,0.0001516864046384039,-0.10041856551528686,-0.12033799881003805,-0.11267464660533705,0.0007200534132978189,0.02158971071059897,0.02656497483204265
-0.017986002641520716,0.01066327088316636,0.002852555364947062,-0.043176612418204315,0.0001502994823750787,-0.006413989293496012,0.002381964578686285,-0.00043451454001244816,-0.009591984529752275,-0.002357969631031227,0.02485719787454903,-0.10821272239324281,-0.014199102840598039,0.0005384474130781565,-0.0014257543248493588,0.0010087967959009556,0.0087762083222733,0.0018775233534912943,-0.005122746421081738,-0.0017014803393994326,-0.138431715951367,0.005672790331611282,-0.000979397461804163,0.001460501346839828,0.009568794182003576,-0.0006725041823541188,-0.0013276424382885697,-0.010021316950067291,-0.009357552825429688
0.02906369055094826,-0.0328336660705866,-0.016277024443964564,-0.009754912200816345,-0.015253267456526146,-0.011183282898389258,-0.007254788438166276,-1.0925983141312133e-05,-2.887186090568333e-06,-0.001450007422793415,-0.021267654258076307,-0.013278854933545806,-0.06003063115568527,-6.555843057022307e-05,-0.004331231959865662,-0.029511312581828156,-0.02268959719212556,-0.014663514209509128,-0.018740376567926424,-3.988202896357902e-05,-0.04600538709606753,-0.018005146696556493,-0.0004350484983515246,-0.04174161623691241,-0.016649841213626455,-0.027334541373411538,-0.1602764307286637,-0.019689753981515377,0.018557464538564303
-0.012931978856553157,0.0202833556683663,0.013390526257267964,0.0045868682536537985,0.013565030176530126,0.027062177484518356,0.011153350019036556,-4.9775433891116006e-05,-0.0015733121024870417,0.020519238969018045,0.006686156194030617,-0.020292986370132236,0.041304975950222304,0.0018476678400323578,0.02983155904130743,0.01469134655613456,0.01992920322019283,0.011121185220131044,0.03332901393385425,-0.00011167814370624077,0.0004076460271086143,0.0025184543804891123,5.58281281959333e-05,0.0005120732839809239,-0.001958524983659636,-0.014359872461681668,0.16032873346107504,0.023509400412960308,-0.015192525367627432
-0.0131874386783911,0.14971695718020273,0.11504836530910251,0.07505309297662696,0.08218420940106376,0.11544234201189581,0.06145739547491455,3.399324748749361e-05,0.013486077473257052,-0.08253933010672597,0.164790603763933,-0.003266221124075134,0.001297585505700895,-0.005141072781678014,0.12028967003016505,0.10318537988900504,0.20348329087756092,0.13246455533286403,0.05648542285305441,0.009325900027492524,-0.026959337420756648,0.13684700323208412,0.0008649376659891845,0.11354391748339024,0.12119516028167927,0.11395259987728543,-0.0004812883554162756,0.05803364304199652,0.014368223172942635
-0.024688882217112833,0.07385723975814819,-0.03866679306383325,0.1111563530174779,0.013832460642773076,-0.029917120361114134,-0.006530460670125637,0.0012096499253789216,0.01922006901296565,0.1312723212357449,-0.02329073379767862,0.10643346274376622,0.007799276309693467,-0.0016637956866449202,-0.0201916421171274,0.01681004541052989,-0.12383275935621588,-0.044999618412656345,-0.03200680672899981,0.0007643621947701981,0.16538719829222268,-0.04248835015486383,-0.00020016571162577917,-0.046052664666086686,-0.05896547046677297,-0.042948218990482775,0.0019007854563476627,0.0291371305538019,0.020092973894138295
-0.04035127120798464,0.0395353238111998,0.027600608560475928,0.04390055251733495,0.036190067413985755,0.02148169165030941,0.05722062381183892,-0.03240604158223282,0.06619681234623397,0.01711357822101534,-0.02768226610328587,0.07156454079667605,-0.0031932288272592257,0.00045097976045213985,0.012438011095186365,0.0192579730614156,0.07558496434778074,0.01701962612007238,-0.018537444075702354,-0.009994537335513972,0.09066558756685872,0.0013725512648994354,-0.0004611898944934656,0.014843686664328913,-0.004176585964672734,0.029915780950815436,-0.0010775046622197905,0.02196998181880896,0.031308716080655156
-0.00015208121740191132,-0.0031619870740049877,-0.009669434414785405,-0.03435661810423804,-0.008278550980952037,0.001762066846842894,-0.028925833603157314,0.08319642307599945,-0.0034848965843249243,-0.04899572395378973,-0.016499433740691002,0.060204230436579444,-0.01726873638073377,0.0008738635013357729,-0.018288753727316823,-0.016043395296513947,-0.10692130572584102,-0.004306912017051565,-0.003789569795027835,0.009237090595847472,-0.03365406974062541,-0.019162590823538647,-0.0002996412126774942,-0.007456572780006693,-0.016870027830914333,-0.021855155867904895,-0.0004989088433882727,-0.00010534910067934326,-0.02605701460703425
-0.0001348838279205002,0.04731753766993478,0.02500240049516879,-0.021420514977211078,0.028805600858344868,0.03188746462649234,0.05629497134532583,-0.0921187969862963,-0.00010382134852225387,0.07055387134179379,0.030402352887359173,-0.02460640539864248,-0.006274732064263297,0.0005431502708478104,0.014879307771902425,0.015488395223028736,0.05845070359534453,0.02759558936160985,0.022925648528518902,-0.009289937577424523,-0.09443038147163577,0.01036539870241934,-0.0011682263514070825,0.016266663627936877,-0.007185183957644205,0.014639392499991863,0.12755906434198003,-0.03772956464502959,-0.0034760675051356505
-0.036189875561839786,-0.0724133922884374,-0.05844632151804858,-0.032920714173395184,-0.08872591441784207,-0.056629508007592734,-0.06502338682869424,-4.043983374737102e-05,-0.01581605420937106,-0.05806269940440307,-0.07522313760182982,-0.12641147280818524,0.018477127056782366,-0.0002828037448365336,-0.10131672951100645,-0.07419588374553866,-0.05786404537128401,-0.06607465898203732,-0.08151746936047553,-4.287790517165777e-05,-0.010474154147046664,-0.06258396169360593,0.00010603464548122322,-0.06093938454420509,-0.054620834291816356,-0.0475356043957634,0.00037381594695855736,0.0058168734692942235,-0.04246502091254974
0.06691208966132482,0.00889535747885057,-0.03644645309630394,-0.04530503225463042,0.00020056449969751283,-0.005841980786294731,0.017008776714228555,0.0003841124081418136,-0.002435055016037246,-0.06267546347173056,-0.0452088262198105,-0.011589510141869739,0.00027784559690711784,-0.0004636194183642874,0.02277945405046375,0.003383036362499668,-0.0229282248892202,-0.02614397233552082,0.005180470224607811,0.0005482997362966744,-0.02272046360165382,-0.011604026217437245,0.0014192880974235645,-0.011652097862679305,-0.011460769639938532,-0.00886292399301716,0.0005613820821754196,-0.01964702885689391,0.007841044011039215
0.09894705716270438,0.06611537996506006,0.029407881395832076,0.029054754662702305,0.04271247401601897,0.04442901608240173,0.057576174852485895,-0.00036136480043090464,0.002737435311957183,0.0405722867068006,0.04310718168696279,-0.015440948079832215,0.00571402963363602,-0.00015597301195383444,0.08683729415085842,0.040459115207920546,-0.028048319758465515,0.02556103684245407,0.022692836813639088,-0.0004904648548670827,-0.0007371154510968233,0.020632335843816862,-0.0003283597801909834,0.019695907567903882,0.02282578237243056,0.00853252764480763,-0.0007096027212961636,-0.0004068230757151778,-0.0009582027538071513
5.294006429678347e-05,0.04617033242024141,0.04505626086704569,0.020710149839454337,0.04951984743099419,0.057221301218379705,0.0706321465064936,1.2637408119480708e-06,-0.002186137875710972,0.04595901224778853,0.03422629503491288,0.008098147714232843,0.0021763682520648756,0.00014298535372934937,0.01789210763426217,0.028806845545614072,0.003199171000092722,0.02360946320253854,0.04803130627498774,0.010747870129268557,0.023552380138178588,0.023061472893088658,-0.0038564350148966686,0.028200299205312643,0.015442368156327001,0.021271593440892318,0.0001924063923522258,-0.008426681921580232,0.004810023136882878
0.00841701717427755,-0.004033700305949834,-0.03575396810792257,-0.005294196251579125,-0.041385207305623985,-0.015803393945746494,0.010396233445779793,5.307567201983946e-05,-0.0010158542380076954,0.006861234574164609,0.005097962519334062,0.02199367459648344,0.0006651895790951125,0.0001979856297245612,0.01222139598762774,-0.02280452436396408,-0.003746293874680885,-0.016702018636127386,-0.05853103662606187,0.0024542694269863215,-0.014008484088222287,-0.05748414129884329,-0.0013121732532627584,-0.04601230978445,-0.049324536615357975,-0.025975870729451265,-0.0002835591852127398,1.63205733653866e-05,0.021214533509987882
-0.03094857135104005,-0.006649259742987475,0.0045750759023186,0.011017868489199924,-0.006934886192592804,-0.029365465858941918,-0.01620035162818105,-2.5273778203656927e-05,-0.0035777493537239077,-0.004852382407637886,-0.01945186407569041,0.0011212583775614463,0.0002118547401459363,0.0008394520784064839,-0.03633909546757061,-0.007850426308264387,0.0038403000493554707,-0.021234805774464356,-0.008759856387496032,0.006115806997442348,-0.023446872235372767,-0.01985349015759407,-5.364521285857385e-05,-0.016431015323215375,-0.008878776732588942,-0.020390605728605588,5.984873005089144e-05,0.0003053787477794952,-0.008487034913844817
